label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
HELP,0.0,0.0,0.0,-0.11212326,-0.06238116,-0.102035925,-0.16721857,-0.19710606,-0.15245502,-0.09847244,-0.34781444,-0.1912284,-0.037269957,-0.45592096,-0.22376184,-0.27578044,-0.3840997,-0.088901415,-0.3488819,-0.5941278,-0.14908344,-0.38007155,-0.7532593,-0.1983388,-0.40233698,-0.8855451,-0.23245013,-0.19574396,-0.44154677,-0.07073699,-0.24638812,-0.65302265,-0.12337597,-0.2751016,-0.8145286,-0.16635078,-0.29968137,-0.95403934,-0.19480695,-0.10371306,-0.47013995,-0.062593624,-0.13473889,-0.66023266,-0.11161107,-0.15749967,-0.80366504,-0.14127983,-0.1789025,-0.9261442,-0.15777525,0.0036002507,-0.46726513,-0.064191274,-0.015776038,-0.62999576,-0.10130621,-0.042647004,-0.74332166,-0.11329069,-0.0735042,-0.84147996,-0.1175422
HELP,0.0,0.0,0.0,-0.1073788,-0.05325962,-0.064203955,-0.17452592,-0.21004687,-0.09757678,-0.117564924,-0.38354418,-0.12370232,-0.038906775,-0.4858061,-0.15047435,-0.27473456,-0.4120521,-0.0512169,-0.3199261,-0.6194427,-0.0939341,-0.34331352,-0.7688961,-0.13704811,-0.354028,-0.8876152,-0.17017314,-0.188689,-0.471936,-0.04902667,-0.23481429,-0.6890795,-0.07971113,-0.2582047,-0.8357757,-0.1161092,-0.2752242,-0.96138006,-0.14359596,-0.09418271,-0.48564506,-0.054393616,-0.13546735,-0.6959752,-0.08233722,-0.16751637,-0.82567537,-0.108109504,-0.1937228,-0.9374266,-0.12760723,0.01414907,-0.46242237,-0.06641775,-0.0124553675,-0.63440955,-0.099177696,-0.03871295,-0.737848,-0.11309088,-0.06995958,-0.8264553,-0.120729476
HELP,0.0,0.0,0.0,-0.1042315,-0.07869264,-0.058865014,-0.15977141,-0.24961421,-0.084472604,-0.09356747,-0.41426504,-0.1057483,-0.01304035,-0.50629544,-0.12685943,-0.24854718,-0.41616434,-0.028137423,-0.28517985,-0.63237,-0.065936,-0.29851606,-0.7766514,-0.103992015,-0.30354944,-0.8911624,-0.13193591,-0.1695173,-0.46648613,-0.026492586,-0.20992072,-0.6964349,-0.054421563,-0.23205253,-0.8435616,-0.091369174,-0.24900804,-0.96850145,-0.11785263,-0.08076316,-0.47804058,-0.033258393,-0.115202636,-0.6861643,-0.05990452,-0.14034753,-0.8189196,-0.08920536,-0.16127357,-0.93481225,-0.110260114,0.016838651,-0.4564861,-0.046589293,-0.0050439355,-0.61535823,-0.073692165,-0.026778154,-0.71288764,-0.0862195,-0.049661726,-0.7970399,-0.093764745
HELP,0.0,0.0,0.0,-0.11306697,-0.0848324,-0.04867791,-0.16824299,-0.2647561,-0.06741536,-0.09945367,-0.42592788,-0.08502167,-0.0112089645,-0.5127538,-0.10295791,-0.2400166,-0.4305236,-0.0124732265,-0.27497956,-0.6427756,-0.043064203,-0.2902521,-0.7787693,-0.07483737,-0.29792,-0.88892347,-0.09923816,-0.1625878,-0.47835514,-0.016952258,-0.19842362,-0.70582455,-0.039423496,-0.22203383,-0.84911865,-0.07331229,-0.24143575,-0.9704168,-0.098175146,-0.07570898,-0.48684332,-0.029643208,-0.11127067,-0.6960232,-0.051865622,-0.13767944,-0.82413834,-0.07958466,-0.16143137,-0.9370916,-0.10018127,0.0169466,-0.46114382,-0.048557054,-0.0061766286,-0.6160415,-0.06957245,-0.028388774,-0.71183205,-0.07940375,-0.049895383,-0.7952316,-0.08658552
HELP,0.0,0.0,0.0,-0.118569165,-0.08361945,-0.04946589,-0.17720327,-0.27007577,-0.06541659,-0.10210181,-0.42970845,-0.079404324,-0.0027360222,-0.49824342,-0.092383735,-0.22871491,-0.45819074,-0.009267927,-0.26294205,-0.6693427,-0.034538995,-0.27680457,-0.80055994,-0.06344528,-0.2844405,-0.9093699,-0.08736906,-0.1488904,-0.50437325,-0.01098573,-0.18676393,-0.72475356,-0.027358726,-0.20951669,-0.8590809,-0.055190273,-0.22955358,-0.973296,-0.07739031,-0.06308453,-0.50944406,-0.021582047,-0.096475154,-0.7137888,-0.03743143,-0.12012173,-0.8379058,-0.05915861,-0.14218575,-0.94558614,-0.07728411,0.029010646,-0.4853474,-0.039350115,0.0049800477,-0.6351827,-0.05358937,-0.01850869,-0.724424,-0.059555426,-0.041706625,-0.8025371,-0.06569797
HELP,0.0,0.0,0.0,-0.11591839,-0.09043438,-0.04380632,-0.17580989,-0.28451872,-0.05582884,-0.10476855,-0.4419745,-0.06751831,-0.007680231,-0.49753773,-0.07876383,-0.22987059,-0.4579308,-0.0047855754,-0.26228732,-0.6717937,-0.028523771,-0.27577698,-0.8048633,-0.05554663,-0.28361556,-0.9125157,-0.07885714,-0.15417567,-0.5041515,-0.009998285,-0.19345015,-0.7214328,-0.027006818,-0.2177639,-0.8576704,-0.05361648,-0.23946904,-0.97090405,-0.07445242,-0.06950357,-0.5089989,-0.023987351,-0.105792195,-0.7154416,-0.04205582,-0.12971005,-0.84244365,-0.06634819,-0.15447077,-0.9531611,-0.086189575,0.020990618,-0.48299655,-0.04450195,0.0008190065,-0.6323741,-0.063888386,-0.020539949,-0.72502697,-0.07469676,-0.042840216,-0.8064114,-0.084114976
HELP,0.0,0.0,0.0,-0.12031138,-0.09103996,-0.05154956,-0.18199688,-0.28147972,-0.06989376,-0.10649855,-0.44292086,-0.08598511,-0.009096349,-0.5090355,-0.10131689,-0.22943698,-0.4652074,-0.016939593,-0.26201788,-0.6818662,-0.041939907,-0.27348393,-0.812768,-0.06978374,-0.2787888,-0.92070955,-0.09339917,-0.15051343,-0.51150286,-0.018098565,-0.18899997,-0.7312415,-0.033099875,-0.20942853,-0.8641047,-0.05862707,-0.22570261,-0.97419626,-0.079873085,-0.06470929,-0.51498336,-0.028184976,-0.09836504,-0.7217742,-0.04250316,-0.12152225,-0.8459791,-0.06461344,-0.14330141,-0.9539663,-0.08433837,0.026354052,-0.48653254,-0.045675464,0.0040707192,-0.6358491,-0.06037531,-0.017921291,-0.7262369,-0.068557076,-0.038864322,-0.805599,-0.07693431
HELP,0.0,0.0,0.0,-0.11689489,-0.09464118,-0.047182817,-0.17832227,-0.27829134,-0.062088463,-0.10770841,-0.43713206,-0.076035164,-0.013488939,-0.5066729,-0.08930742,-0.22818232,-0.45455736,-0.0074680015,-0.26512432,-0.6640447,-0.03235945,-0.2790117,-0.78894615,-0.060350005,-0.2870668,-0.89383376,-0.08446317,-0.14996979,-0.5068239,-0.011409662,-0.1908423,-0.72636056,-0.028888598,-0.2135986,-0.85983044,-0.056956343,-0.23303379,-0.9724686,-0.07967513,-0.065215535,-0.51254714,-0.024572419,-0.09829323,-0.71994895,-0.04343051,-0.1198735,-0.84459704,-0.068628386,-0.14102617,-0.95299166,-0.089490496,0.02571349,-0.4841572,-0.044452026,0.0038258897,-0.63613653,-0.06308753,-0.01957554,-0.7283511,-0.07370835,-0.043341056,-0.80912566,-0.08359087
HELP,0.0,0.0,0.0,-0.117554516,-0.10072075,-0.046694864,-0.17643578,-0.29134014,-0.06169549,-0.10103445,-0.44883528,-0.07603436,-0.001133529,-0.5106004,-0.08963377,-0.22396193,-0.45930046,-0.0055268533,-0.2584528,-0.66743964,-0.029495021,-0.2732347,-0.79231733,-0.05820223,-0.2839495,-0.89917934,-0.08330647,-0.1477853,-0.50760037,-0.009675531,-0.18333043,-0.7231706,-0.02526976,-0.20491189,-0.85718983,-0.05359138,-0.22524482,-0.97430223,-0.07726035,-0.065000184,-0.5127659,-0.022909658,-0.095572166,-0.7167347,-0.03837427,-0.118481055,-0.8396299,-0.06230782,-0.14199871,-0.9464032,-0.0827663,0.023486594,-0.48778784,-0.043279838,0.0019750658,-0.6403052,-0.058037277,-0.02030991,-0.7335999,-0.066769056,-0.04321924,-0.81457627,-0.075705364
HELP,0.0,0.0,0.0,-0.113831446,-0.10649275,-0.05768114,-0.16580717,-0.29183084,-0.07432969,-0.096395776,-0.4456857,-0.08746,-0.007832953,-0.5024481,-0.096576296,-0.21316704,-0.48056126,0.005140373,-0.24338777,-0.6826182,-0.011146489,-0.25385496,-0.8027369,-0.037758153,-0.25943676,-0.9054958,-0.060861755,-0.13833772,-0.52201205,0.010750563,-0.17508526,-0.7347924,0.0048829326,-0.1943675,-0.8646384,-0.020354925,-0.21099815,-0.9774865,-0.04154007,-0.057146385,-0.5198537,0.0059634526,-0.08863349,-0.7174513,0.001084778,-0.107675076,-0.8361481,-0.018083563,-0.12390608,-0.9359666,-0.03531819,0.03222494,-0.49021465,-0.007745221,0.013400249,-0.63578624,-0.009390934,-0.007748203,-0.722905,-0.010507644,-0.02634959,-0.79814607,-0.013916344
HELP,0.0,0.0,0.0,-0.11528952,-0.10950627,-0.047061477,-0.17849454,-0.29320675,-0.058026973,-0.1456889,-0.4488938,-0.06661768,-0.084576905,-0.5164932,-0.070284985,-0.21260715,-0.48767284,0.0146904765,-0.24120256,-0.69283116,0.0025187414,-0.25389507,-0.81109166,-0.019140292,-0.2651889,-0.9092429,-0.03773448,-0.13921472,-0.5272636,0.017853249,-0.17022753,-0.747934,0.017771715,-0.1876386,-0.8734384,-0.00013434562,-0.20516853,-0.9787266,-0.015878001,-0.060350336,-0.5252863,0.011731439,-0.08862588,-0.7248794,0.01434892,-0.109540984,-0.84205747,0.0053626467,-0.12845284,-0.93535507,-0.006037242,0.028179575,-0.49502376,-0.00250301,0.0112929195,-0.6363041,0.006072125,-0.006339649,-0.7240065,0.014528734,-0.022307117,-0.7966742,0.017267365
HELP,0.0,0.0,0.0,-0.114847906,-0.098505296,-0.05955524,-0.16588905,-0.2853072,-0.07758033,-0.100640155,-0.4465506,-0.09109751,-0.020154761,-0.50292784,-0.099136606,-0.21528481,-0.50408596,0.0063844523,-0.24182658,-0.70875776,-0.0046585826,-0.24961908,-0.8264888,-0.027847065,-0.25564468,-0.92605084,-0.049313314,-0.13886552,-0.5409754,0.014403097,-0.16894107,-0.75612676,0.016060121,-0.18286878,-0.87708247,-0.0021973972,-0.19782038,-0.98023826,-0.019900735,-0.05961633,-0.53534615,0.01201388,-0.08594014,-0.7336211,0.015624577,-0.10516412,-0.8489364,0.005477719,-0.12269745,-0.94422084,-0.007765466,0.02818497,-0.5041634,-0.00013739448,0.015208614,-0.6483353,0.007841011,-0.0004819807,-0.7350456,0.014476001,-0.012429149,-0.81030226,0.015030285
HELP,0.0,0.0,0.0,-0.10949212,-0.10453058,-0.04812007,-0.16825297,-0.2812758,-0.062437993,-0.14236711,-0.438251,-0.07455476,-0.09855766,-0.53391415,-0.0815767,-0.19973871,-0.48905084,0.0085415365,-0.22287714,-0.69798213,-0.010845352,-0.23115887,-0.8176481,-0.037542477,-0.23857436,-0.91704065,-0.059815083,-0.12698163,-0.5291358,0.009011981,-0.15680352,-0.75207084,-0.00027400858,-0.17337649,-0.8756459,-0.024021128,-0.19176398,-0.9814411,-0.044071987,-0.05166896,-0.52675956,0.00011074744,-0.07848423,-0.73827285,-0.008187641,-0.098306276,-0.8573048,-0.019819023,-0.11632942,-0.9536565,-0.032577686,0.03596653,-0.49314246,-0.016532904,0.025439627,-0.6383479,-0.019667624,0.009637057,-0.72820354,-0.016061181,-0.0062993565,-0.80515575,-0.016140422
HELP,0.0,0.0,0.0,-0.11076724,-0.10373021,-0.05758541,-0.15926579,-0.27839965,-0.08106475,-0.10022781,-0.4251405,-0.10122852,-0.025317084,-0.48855534,-0.117279954,-0.1953037,-0.49396613,-0.0060505993,-0.21842867,-0.6998918,-0.02762053,-0.22640339,-0.81691283,-0.056556918,-0.23320833,-0.9164634,-0.081250414,-0.121499754,-0.52710336,-0.003782335,-0.15090066,-0.7496832,-0.014252774,-0.16812019,-0.87608993,-0.040417127,-0.18605815,-0.98253876,-0.062594205,-0.044356637,-0.51770186,-0.011097394,-0.07008938,-0.7248229,-0.019530606,-0.09056241,-0.84293896,-0.037648194,-0.11157845,-0.9403827,-0.055104222,0.03997225,-0.4779511,-0.027005838,0.033428244,-0.6183494,-0.03188785,0.018998923,-0.70648956,-0.033341642,0.005040789,-0.7831877,-0.037360508
HELP,0.0,0.0,0.0,-0.11333956,-0.10251581,-0.051452063,-0.16546102,-0.27241287,-0.069812104,-0.12219537,-0.42474356,-0.0851989,-0.06358715,-0.512134,-0.09546735,-0.19977702,-0.49366766,0.005616506,-0.21969005,-0.70273554,-0.011856426,-0.22414215,-0.8175434,-0.038086448,-0.2278291,-0.91233045,-0.060149603,-0.122480914,-0.5312057,0.008630937,-0.14733334,-0.7580763,0.003049031,-0.1598783,-0.88051254,-0.019604538,-0.17319408,-0.9848877,-0.03985521,-0.045184396,-0.5268711,0.002235468,-0.067959175,-0.73408264,-0.0011464074,-0.08557903,-0.8516326,-0.01217586,-0.0997392,-0.94732475,-0.025650362,0.043860275,-0.49288926,-0.012298845,0.033831187,-0.64150065,-0.009544128,0.019095486,-0.72931844,-0.0031910741,0.0051691756,-0.8048027,-0.0023647018
HELP,0.0,0.0,0.0,-0.11439625,-0.11126197,-0.046475574,-0.1686627,-0.28288737,-0.06422634,-0.12664704,-0.4237095,-0.08026974,-0.0691525,-0.50736547,-0.092108004,-0.19127366,-0.5003991,0.005950265,-0.21185526,-0.7087183,-0.014699196,-0.21758561,-0.82495314,-0.04312643,-0.22350232,-0.9240311,-0.06751791,-0.11201064,-0.53284895,0.0048221024,-0.1380797,-0.7573332,-0.005001044,-0.15008563,-0.8786453,-0.03132996,-0.1653492,-0.9862351,-0.05513192,-0.034851745,-0.52397025,-0.005360508,-0.057059124,-0.73219496,-0.01394978,-0.07579219,-0.8500125,-0.029317675,-0.09469326,-0.9480987,-0.04623311,0.054605465,-0.48518935,-0.022916932,0.046138365,-0.63199246,-0.027465854,0.02976834,-0.7230702,-0.027035093,0.010299971,-0.8037361,-0.03071117
HELP,0.0,0.0,0.0,-0.110531524,-0.09918818,-0.068446554,-0.15409866,-0.27661666,-0.08883399,-0.0832159,-0.425673,-0.10308179,0.0042541474,-0.4943528,-0.11096739,-0.19038516,-0.51698387,0.0071713785,-0.20507185,-0.7195913,-0.0037515839,-0.20343712,-0.83417994,-0.029814504,-0.20387895,-0.93413067,-0.052989237,-0.1125544,-0.54325956,0.020144511,-0.13353394,-0.7592845,0.024413163,-0.14112432,-0.8810777,0.004134499,-0.15077038,-0.9885688,-0.016095815,-0.036424484,-0.5297301,0.021405153,-0.053249218,-0.72366935,0.028203446,-0.06734482,-0.8345102,0.018939871,-0.07966067,-0.9303704,0.0054307166,0.047929827,-0.49461275,0.011739167,0.03522598,-0.63610625,0.022626108,0.020626582,-0.71866775,0.03144663,0.009276738,-0.79220784,0.0332399
HELP,0.0,0.0,0.0,-0.11458081,-0.105470285,-0.04952254,-0.15990022,-0.28736675,-0.06665925,-0.08759105,-0.43315184,-0.08154126,0.0070726895,-0.48061723,-0.09242064,-0.19151817,-0.49675143,0.005162456,-0.20406967,-0.7073426,-0.0103964005,-0.20319656,-0.8272299,-0.034831982,-0.20186518,-0.92785066,-0.056775335,-0.1119787,-0.526181,0.006673103,-0.12877981,-0.7495066,0.002592675,-0.13303322,-0.8781513,-0.01861557,-0.1397882,-0.9901814,-0.03894623,-0.032074504,-0.5153574,-0.001268322,-0.048434332,-0.7143877,-0.0037540658,-0.059147026,-0.83168006,-0.018302917,-0.070586644,-0.9313321,-0.034551635,0.054961003,-0.47923088,-0.017325414,0.044077307,-0.6235571,-0.017127175,0.030406265,-0.71312165,-0.015737131,0.017524116,-0.79187375,-0.018827682
HELP,0.0,0.0,0.0,-0.113504186,-0.10643622,-0.05319542,-0.15384129,-0.29270732,-0.06947151,-0.07006881,-0.4363003,-0.08271752,0.030270932,-0.4896876,-0.09217814,-0.1871846,-0.49981567,0.0060137836,-0.20017187,-0.7049533,-0.009260484,-0.19884346,-0.82422286,-0.03513595,-0.19650465,-0.9277182,-0.058437865,-0.10838742,-0.5296816,0.00956934,-0.12568845,-0.7459751,0.006082835,-0.13072267,-0.87467176,-0.017025696,-0.13742124,-0.9905127,-0.039019573,-0.029831486,-0.5179061,0.0029647043,-0.04385589,-0.7114839,-0.00017118787,-0.054500192,-0.82545394,-0.017035058,-0.06600512,-0.9250765,-0.03462498,0.057387643,-0.48116517,-0.012212918,0.047363598,-0.6268117,-0.013670111,0.033354342,-0.7115723,-0.014116888,0.018666796,-0.78818756,-0.018474158
HELP,0.0,0.0,0.0,-0.11087143,-0.10562829,-0.051499333,-0.15097389,-0.29452443,-0.065995604,-0.06904886,-0.44106546,-0.077539414,0.034572784,-0.48909667,-0.08507334,-0.18401971,-0.51409954,0.010703728,-0.19432041,-0.7200702,0.00037322048,-0.19327709,-0.8360587,-0.02262258,-0.19188058,-0.93594044,-0.04483915,-0.10509491,-0.53976244,0.013486457,-0.121614605,-0.75454265,0.014455066,-0.12819558,-0.8798915,-0.0067818863,-0.13602616,-0.9907052,-0.027623393,-0.02634066,-0.5226113,0.006390857,-0.04125922,-0.71839666,0.006964682,-0.05296408,-0.83317184,-0.008601839,-0.065789774,-0.93401814,-0.025599698,0.059572715,-0.4785863,-0.009141378,0.046159,-0.62445045,-0.008972682,0.029359994,-0.70869297,-0.008336295,0.012700338,-0.7852233,-0.011615335
HELP,0.0,0.0,0.0,-0.1132971,-0.10409056,-0.051834974,-0.15534574,-0.2908205,-0.06792767,-0.07348351,-0.43118003,-0.08107368,0.02788778,-0.4768807,-0.090327,-0.1856332,-0.5105937,0.0037224512,-0.19830869,-0.7158684,-0.011100365,-0.19652091,-0.8314368,-0.03521568,-0.19339237,-0.9298798,-0.05699459,-0.105214916,-0.53810525,0.0066638007,-0.122383036,-0.7556594,0.004126336,-0.12787737,-0.88078886,-0.015723389,-0.13414463,-0.9909618,-0.03509448,-0.025986653,-0.52328885,-0.0003605645,-0.041252222,-0.7202999,-0.002118112,-0.05305695,-0.8334278,-0.016491497,-0.06547486,-0.9317309,-0.0323806,0.059457205,-0.4820231,-0.015847078,0.047892075,-0.62656254,-0.016990948,0.031792134,-0.7123357,-0.016758367,0.015501846,-0.79012537,-0.020310704
