label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
PLEASE,0.0,0.0,0.0,-0.016653199,-0.21976219,0.060170658,-0.10560873,-0.34638956,0.09974052,-0.20267892,-0.4058442,0.13431926,-0.2631137,-0.42576146,0.16910692,-0.3692724,-0.33358368,0.040876683,-0.5775239,-0.39515427,0.04840944,-0.69409406,-0.4103669,0.06017757,-0.7808238,-0.41631955,0.06873028,-0.42980406,-0.20423384,0.011725019,-0.6725068,-0.32436007,-0.0023549977,-0.8028585,-0.38821438,-0.000126408,-0.8994695,-0.43698367,0.008605015,-0.4595508,-0.075002044,-0.011943192,-0.68325603,-0.20799804,-0.027739637,-0.8070988,-0.2858482,-0.040328592,-0.90455514,-0.35165873,-0.04275089,-0.45735422,0.044512533,-0.027204417,-0.64426833,-0.050288193,-0.03936679,-0.75274676,-0.107905194,-0.045053825,-0.84113777,-0.17240718,-0.04433655
PLEASE,0.0,0.0,0.0,-0.027081816,-0.22075562,0.06293797,-0.12067367,-0.3422779,0.10514814,-0.21553905,-0.4025945,0.14157158,-0.27242303,-0.4247669,0.17854787,-0.37582335,-0.32292572,0.050748482,-0.5765591,-0.38269317,0.061904684,-0.6908027,-0.39678058,0.07385589,-0.7794366,-0.40287662,0.08135628,-0.43554533,-0.19262719,0.020782635,-0.67666805,-0.3112935,0.008638689,-0.8055845,-0.37572733,0.010287566,-0.90408576,-0.4273511,0.018233921,-0.46299458,-0.06727927,-0.0035344774,-0.6840051,-0.19870114,-0.015290015,-0.8068243,-0.27776453,-0.02617982,-0.90533036,-0.34583196,-0.02809392,-0.45616254,0.045627102,-0.019848539,-0.64517254,-0.04950672,-0.028233591,-0.75489813,-0.10839717,-0.03154664,-0.84479445,-0.17416024,-0.02952545
PLEASE,0.0,0.0,0.0,-0.02803332,-0.2290884,0.05596769,-0.12492265,-0.35733005,0.09430793,-0.22402105,-0.41087824,0.12760392,-0.2856003,-0.41721994,0.1602519,-0.3708347,-0.3298243,0.041089818,-0.57560515,-0.39215243,0.047413904,-0.6913035,-0.40812698,0.054817826,-0.7820853,-0.41410154,0.059420656,-0.43141252,-0.20211698,0.012725038,-0.66998446,-0.32186824,0.0009558128,-0.79963136,-0.3858542,-0.0011752383,-0.90081877,-0.4341952,0.0024412975,-0.46133268,-0.076185316,-0.010222249,-0.67840433,-0.20935772,-0.021164143,-0.8034633,-0.28971395,-0.034798034,-0.9045759,-0.35759312,-0.04051674,-0.4585781,0.040179938,-0.02581368,-0.64545816,-0.05220876,-0.035039704,-0.7540656,-0.112105094,-0.038983956,-0.8432661,-0.1783299,-0.038164474
PLEASE,0.0,0.0,0.0,-0.032151755,-0.22299021,0.07126317,-0.1303178,-0.34688702,0.11888498,-0.22619914,-0.40129578,0.15816826,-0.28150403,-0.4175386,0.1964501,-0.38066462,-0.3283464,0.07001895,-0.58825797,-0.3861319,0.08527813,-0.7039327,-0.39907473,0.09804697,-0.79085,-0.4033396,0.10633877,-0.43745098,-0.20424287,0.036206596,-0.67675185,-0.31982803,0.032250725,-0.8062223,-0.37937808,0.033043653,-0.90602434,-0.42322555,0.038591266,-0.46406645,-0.07825446,0.0075217597,-0.6825046,-0.2072798,0.0007864953,-0.80684423,-0.28251827,-0.012407345,-0.9070766,-0.34471777,-0.017848028,-0.46077168,0.04152054,-0.012598001,-0.64784735,-0.04927832,-0.021208102,-0.75650674,-0.1063807,-0.026316594,-0.8464112,-0.16904093,-0.026124999
PLEASE,0.0,0.0,0.0,-0.024199765,-0.22649395,0.051946722,-0.11967352,-0.35194382,0.085162334,-0.21785013,-0.41417533,0.111821346,-0.28764793,-0.4359798,0.13845669,-0.37128034,-0.344831,0.04570174,-0.5725189,-0.4043447,0.052062485,-0.68789,-0.42188323,0.0580387,-0.7798743,-0.4302856,0.06076613,-0.4318147,-0.21810272,0.015244896,-0.6660002,-0.32776278,0.0012102277,-0.7966415,-0.38899204,-0.0046108486,-0.8990111,-0.43792596,-0.0036088554,-0.46231294,-0.091542326,-0.010794796,-0.677729,-0.21922167,-0.024651723,-0.80154437,-0.29702014,-0.039517928,-0.9019969,-0.36211964,-0.045289185,-0.45893976,0.026618935,-0.030237805,-0.6443053,-0.07070197,-0.04030354,-0.7547415,-0.1290806,-0.04416726,-0.8459646,-0.19264534,-0.042784046
PLEASE,0.0,0.0,0.0,-0.031574383,-0.21503994,0.05620858,-0.12556824,-0.33556154,0.09462908,-0.21918961,-0.3902646,0.12830277,-0.27968308,-0.40073588,0.16132721,-0.3801409,-0.31675363,0.03706768,-0.5849842,-0.377661,0.041617222,-0.7010841,-0.39462787,0.049527887,-0.78988034,-0.40279567,0.05498281,-0.4357749,-0.19044903,0.008324411,-0.67803484,-0.30813664,-0.006184386,-0.80918175,-0.3709518,-0.007838323,-0.90843326,-0.41803,-0.003586386,-0.4614498,-0.0629443,-0.015318083,-0.6845702,-0.19286135,-0.031604026,-0.8094417,-0.26811674,-0.048354913,-0.90788865,-0.33128735,-0.05537246,-0.45749334,0.056929503,-0.030958155,-0.6425863,-0.035348315,-0.047940966,-0.75049084,-0.09300643,-0.058329456,-0.8385581,-0.15708965,-0.061443698
PLEASE,0.0,0.0,0.0,-0.025364222,-0.22878002,0.058014505,-0.12380518,-0.36502865,0.10291086,-0.2260528,-0.42126274,0.14351584,-0.29064113,-0.43202922,0.18454342,-0.38334855,-0.33326384,0.060747843,-0.5888596,-0.3949223,0.08022311,-0.69999164,-0.41008523,0.09458494,-0.7866105,-0.41502133,0.10358684,-0.43800586,-0.20364647,0.035943232,-0.67472625,-0.3262796,0.03725644,-0.8009515,-0.39089233,0.040461127,-0.8993605,-0.43720782,0.04709295,-0.4612805,-0.0771132,0.015758775,-0.67534643,-0.21487033,0.015152486,-0.7965253,-0.29929578,0.004731789,-0.8954192,-0.3690131,0.0001754112,-0.45647442,0.03944206,0.0027013964,-0.64242,-0.054305997,0.0017253705,-0.74821347,-0.11706244,0.0008880533,-0.8358668,-0.18568432,0.0032077022
PLEASE,0.0,0.0,0.0,-0.025208687,-0.2277513,0.060306765,-0.1202699,-0.35767326,0.10281299,-0.2176501,-0.42095044,0.13901941,-0.2859984,-0.43257156,0.17480618,-0.37606525,-0.33914614,0.05762151,-0.5766923,-0.40028203,0.071572684,-0.68754095,-0.41641188,0.08194752,-0.77500457,-0.42334175,0.08799878,-0.43444544,-0.21313724,0.027759532,-0.67192847,-0.32795036,0.021935672,-0.8009274,-0.38832036,0.020391561,-0.90055096,-0.43475044,0.023949426,-0.46040565,-0.08636263,0.0028469348,-0.67642164,-0.21600562,-0.0044875927,-0.8000981,-0.29385877,-0.01868226,-0.8994443,-0.35962546,-0.024894303,-0.45427486,0.03358798,-0.014562031,-0.6391994,-0.061335545,-0.02050612,-0.7463165,-0.12153926,-0.023889963,-0.8346182,-0.188512,-0.022959545
PLEASE,0.0,0.0,0.0,-0.030843452,-0.22765121,0.048624385,-0.12860598,-0.358773,0.08717196,-0.22944143,-0.41229415,0.12361148,-0.30046287,-0.40081507,0.16027431,-0.37912053,-0.3181916,0.03338754,-0.58597296,-0.38160357,0.042472467,-0.7020902,-0.4021523,0.05266456,-0.7920414,-0.41401187,0.059572157,-0.43668166,-0.18963932,0.01214225,-0.6782076,-0.3079068,0.0059621204,-0.8091618,-0.3718128,0.007331195,-0.9070625,-0.42099598,0.012107586,-0.46241185,-0.06455035,-0.004327594,-0.6857692,-0.19888322,-0.013554494,-0.810598,-0.2786123,-0.029871231,-0.9074498,-0.34592417,-0.03803897,-0.45922452,0.046837352,-0.013452669,-0.6470064,-0.046631295,-0.024649639,-0.75612885,-0.106153816,-0.033829123,-0.84475845,-0.1723764,-0.037243664
PLEASE,0.0,0.0,0.0,-0.035302747,-0.2345912,0.03217079,-0.13698207,-0.3711567,0.05457615,-0.2355957,-0.41732565,0.07358184,-0.29790723,-0.41086435,0.09156244,-0.37420082,-0.31977838,0.015660793,-0.5728286,-0.3831019,0.011068406,-0.68907917,-0.40534633,0.0077734417,-0.78486335,-0.41796115,0.004377721,-0.43177596,-0.19226873,-0.008231075,-0.66185033,-0.31215248,-0.023407314,-0.79543376,-0.3793934,-0.03288477,-0.90204346,-0.43164524,-0.03717871,-0.4586374,-0.068897285,-0.028451286,-0.6733114,-0.20058897,-0.039113786,-0.79928017,-0.28247347,-0.053889893,-0.90155923,-0.352386,-0.06331294,-0.4560611,0.04356092,-0.044579808,-0.63777065,-0.048264213,-0.052654058,-0.7452805,-0.11126955,-0.05559426,-0.8344596,-0.17884313,-0.055705674
PLEASE,0.0,0.0,0.0,-0.028197993,-0.23252727,0.039779294,-0.12327897,-0.36647755,0.06583955,-0.21754397,-0.41556963,0.087881625,-0.28167695,-0.41723895,0.10850546,-0.3642829,-0.32524523,0.01962804,-0.5662163,-0.39308682,0.018709162,-0.6811077,-0.41672045,0.019733071,-0.7741955,-0.42804244,0.019828333,-0.42301643,-0.19934674,-0.0063020126,-0.65660083,-0.32633036,-0.019971766,-0.79080623,-0.39351082,-0.027328424,-0.8965041,-0.44303533,-0.029554168,-0.45136893,-0.07473623,-0.027670914,-0.6670578,-0.21415633,-0.03793249,-0.7925025,-0.29704002,-0.053030048,-0.8947064,-0.3662994,-0.062225327,-0.45059273,0.0417635,-0.0436635,-0.6321785,-0.054553166,-0.051773943,-0.73972046,-0.11859253,-0.05545472,-0.8293947,-0.18786357,-0.055870578
PLEASE,0.0,0.0,0.0,-0.027096432,-0.23130018,0.044910755,-0.1277702,-0.36646912,0.07964943,-0.22208866,-0.4020787,0.11109304,-0.2819722,-0.39797485,0.14288966,-0.38599882,-0.323991,0.03863549,-0.5856005,-0.39257547,0.048901584,-0.6998181,-0.41311997,0.058417566,-0.78869087,-0.42206085,0.06420081,-0.44020492,-0.18835442,0.016136236,-0.67560226,-0.31079152,0.009683742,-0.803983,-0.37807485,0.010168938,-0.9036555,-0.42826015,0.014524117,-0.4657738,-0.06018901,-0.002619622,-0.6858915,-0.19649638,-0.008987335,-0.80724865,-0.2783618,-0.019523267,-0.90496314,-0.34542075,-0.02378372,-0.46362635,0.05379218,-0.0155152455,-0.64992267,-0.037750456,-0.01876114,-0.75682384,-0.101220205,-0.019597039,-0.844443,-0.16846749,-0.017653167
PLEASE,0.0,0.0,0.0,-0.046111215,-0.23495224,0.014928824,-0.1682168,-0.37729278,0.022137428,-0.27935913,-0.41978884,0.026208898,-0.3481547,-0.41744795,0.029016683,-0.3790859,-0.31139192,-0.0068932394,-0.5845152,-0.37490964,-0.018600015,-0.70470566,-0.38903224,-0.025144702,-0.8008249,-0.39004302,-0.030659176,-0.43309724,-0.17632551,-0.028659523,-0.6658331,-0.29400247,-0.048673812,-0.8043421,-0.36173165,-0.06168279,-0.91244847,-0.4091916,-0.06953128,-0.4608478,-0.046258297,-0.048245966,-0.67879945,-0.18032673,-0.06379673,-0.810535,-0.26894963,-0.082159676,-0.9143444,-0.33775505,-0.09535898,-0.46694827,0.07090006,-0.06512834,-0.65112,-0.02065935,-0.07677701,-0.7648196,-0.089098565,-0.08208731,-0.86124843,-0.1555056,-0.085409604
PLEASE,0.0,0.0,0.0,-0.02900491,-0.23911491,0.016249785,-0.13507693,-0.38597444,0.027104536,-0.22874297,-0.43045247,0.03585155,-0.28523734,-0.44285828,0.044175923,-0.37807328,-0.3245447,0.00043207142,-0.57933635,-0.39524215,-0.0077303746,-0.6962315,-0.41725972,-0.012533858,-0.78818786,-0.42521736,-0.016931903,-0.43059862,-0.18607444,-0.01857989,-0.6606425,-0.3091877,-0.03674266,-0.79509854,-0.3823908,-0.050202943,-0.9005909,-0.4346677,-0.058368087,-0.4584943,-0.05572964,-0.035288636,-0.6781844,-0.19489624,-0.050762128,-0.8062535,-0.28337532,-0.07170345,-0.9077763,-0.35234854,-0.085747726,-0.46349263,0.057316706,-0.048639655,-0.64649093,-0.035827085,-0.062400807,-0.7584961,-0.102561854,-0.07122032,-0.8518475,-0.16812639,-0.07607152
PLEASE,0.0,0.0,0.0,-0.044424586,-0.23608041,-0.0075590108,-0.14763014,-0.37317896,-0.025500912,-0.23370901,-0.43566164,-0.042958092,-0.28425604,-0.47210568,-0.061661214,-0.35456118,-0.28570455,-0.06271566,-0.567334,-0.36766672,-0.09465391,-0.6928961,-0.39084592,-0.11114538,-0.7941437,-0.3957279,-0.121773235,-0.4125327,-0.1445052,-0.07828292,-0.6538636,-0.28790334,-0.11445359,-0.7982649,-0.36462528,-0.13093448,-0.90774554,-0.4195211,-0.14088488,-0.44933254,-0.01058817,-0.0911462,-0.676975,-0.17325558,-0.11612819,-0.81639767,-0.26149112,-0.13292798,-0.9220922,-0.32898393,-0.14458469,-0.4640554,0.11002371,-0.102399334,-0.6501887,0.007946189,-0.1191608,-0.76730126,-0.06377176,-0.12311512,-0.8627374,-0.13053742,-0.12479283
PLEASE,0.0,0.0,0.0,-0.021962402,-0.24335815,0.009038256,-0.12583749,-0.39865544,0.011826318,-0.21359797,-0.4669492,0.010336054,-0.26077908,-0.51860946,0.0061921254,-0.3670951,-0.34396544,-0.0011265269,-0.563399,-0.42925656,-0.015530307,-0.6753263,-0.4680409,-0.02522378,-0.76326334,-0.49101844,-0.031701073,-0.41783237,-0.20645247,-0.023140807,-0.6413866,-0.33501345,-0.04471413,-0.77886915,-0.40867585,-0.061794784,-0.88603723,-0.463614,-0.07182167,-0.44714677,-0.062675014,-0.04479664,-0.65709144,-0.22087707,-0.06556343,-0.7926205,-0.31094965,-0.08815373,-0.9004091,-0.38330132,-0.10179545,-0.45431337,0.0797804,-0.06376299,-0.62823564,-0.03676625,-0.080397904,-0.7384558,-0.113270395,-0.08697483,-0.82988274,-0.18731365,-0.08918386
PLEASE,0.0,0.0,0.0,-0.036098406,-0.24132918,0.0005356754,-0.1466101,-0.3989392,-0.0029355406,-0.2341428,-0.4745589,-0.010431846,-0.28545782,-0.522151,-0.019854844,-0.3725129,-0.33191308,-0.011582841,-0.5686899,-0.41839868,-0.03200456,-0.6829633,-0.45753843,-0.04735392,-0.7768503,-0.47772267,-0.058019064,-0.42345887,-0.19009846,-0.032269977,-0.6448168,-0.31959203,-0.05698102,-0.7848154,-0.39331248,-0.07681747,-0.8960186,-0.4440164,-0.08991329,-0.45140252,-0.045285013,-0.05340501,-0.66005236,-0.19469106,-0.074547805,-0.7941395,-0.2871178,-0.097551405,-0.8999907,-0.35784522,-0.112518765,-0.45897093,0.09519652,-0.07316822,-0.63292074,-0.01783973,-0.09095148,-0.74447954,-0.094729625,-0.09893696,-0.8361215,-0.16527279,-0.10249062
PLEASE,0.0,0.0,0.0,0.0017684053,-0.25428843,0.031249827,-0.09820894,-0.40802923,0.059350614,-0.18856893,-0.48069945,0.08424325,-0.23365077,-0.5354634,0.10796813,-0.3564313,-0.38503477,0.02636045,-0.5527594,-0.46410203,0.027015738,-0.67020273,-0.5016067,0.028860753,-0.7567122,-0.5218569,0.030888768,-0.41047186,-0.25034696,0.0064221863,-0.63787264,-0.37060454,-0.0049164337,-0.7724578,-0.43832093,-0.011886787,-0.874335,-0.4853229,-0.012399556,-0.4426759,-0.10826047,-0.011104141,-0.65243477,-0.24619474,-0.023247901,-0.7788704,-0.321949,-0.040001296,-0.8805163,-0.38353574,-0.047320478,-0.45074362,0.034937445,-0.023984997,-0.62409854,-0.070724815,-0.035043266,-0.73072857,-0.13858336,-0.041477725,-0.81884307,-0.20578393,-0.041823637
PLEASE,0.0,0.0,0.0,-0.0034458267,-0.24437949,0.01414622,-0.105783895,-0.40741935,0.031188093,-0.198836,-0.49606687,0.047696136,-0.24782442,-0.55579054,0.06353362,-0.36465043,-0.38219517,-0.00067034765,-0.56588763,-0.44821265,-0.009245392,-0.681999,-0.47459292,-0.013975612,-0.7686694,-0.48376316,-0.017052095,-0.42077714,-0.23242582,-0.017772395,-0.6500012,-0.35383236,-0.035209518,-0.78616476,-0.4186338,-0.0443678,-0.88795996,-0.45992067,-0.048084315,-0.44855246,-0.082549274,-0.03382051,-0.66403854,-0.2195658,-0.051917862,-0.7901736,-0.29734895,-0.07070817,-0.8867566,-0.35864136,-0.0809041,-0.45217595,0.062244248,-0.046712358,-0.6273774,-0.04682801,-0.068272114,-0.7335787,-0.118088774,-0.080902494,-0.81854427,-0.18841165,-0.08573879
PLEASE,0.0,0.0,0.0,-0.009287785,-0.23853585,0.021712128,-0.11924388,-0.404427,0.039595556,-0.217563,-0.50267136,0.057762347,-0.25857034,-0.586273,0.074938744,-0.3516507,-0.36926597,-0.017964503,-0.55975056,-0.43287075,-0.030020965,-0.681412,-0.45493948,-0.029709402,-0.7708477,-0.46255556,-0.02824686,-0.41370127,-0.22828925,-0.036477797,-0.64974654,-0.34188178,-0.061547343,-0.7901218,-0.40201765,-0.066499814,-0.89522415,-0.445616,-0.0649116,-0.44854575,-0.08263538,-0.051053658,-0.66952974,-0.21079752,-0.07456241,-0.80022514,-0.28122124,-0.09010819,-0.9010064,-0.33836386,-0.09667464,-0.45672518,0.063568264,-0.060710516,-0.6345717,-0.036225963,-0.08704746,-0.74562,-0.09641402,-0.10060911,-0.8355603,-0.15610372,-0.104707375
PLEASE,0.0,0.0,0.0,-0.01927772,-0.24918291,0.0046555107,-0.13925962,-0.4242569,0.015544728,-0.23509797,-0.52719253,0.029338012,-0.26655903,-0.6043288,0.04238671,-0.37547618,-0.3610592,-0.02845099,-0.57888067,-0.42913377,-0.042429928,-0.69238096,-0.4598672,-0.04762252,-0.7737017,-0.4742612,-0.05060631,-0.42804328,-0.20793019,-0.039897095,-0.6575395,-0.32823116,-0.06086845,-0.7940695,-0.39576593,-0.0688488,-0.8969894,-0.44205207,-0.07242678,-0.45383245,-0.05877327,-0.049355246,-0.6714298,-0.19531673,-0.06949959,-0.7977277,-0.27660263,-0.08898816,-0.89566267,-0.34086457,-0.10091827,-0.45879465,0.07981605,-0.055906832,-0.6343389,-0.025375083,-0.08260051,-0.7416601,-0.0945932,-0.09971756,-0.8287631,-0.16051185,-0.108241595
