label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
YES,0.0,0.0,0.0,-0.24752153,0.028735694,-0.17856203,-0.5087621,-0.022592586,-0.29786274,-0.6829508,-0.088534616,-0.39360175,-0.7044183,-0.252806,-0.45834136,-0.5619061,-0.827201,-0.17812462,-0.60394675,-0.40392262,-0.35779172,-0.5263119,-0.19772813,-0.47038573,-0.48001182,-0.25110403,-0.5381487,-0.3562167,-0.9235237,-0.16995709,-0.39136484,-0.44593334,-0.32815158,-0.3417284,-0.25059128,-0.37135872,-0.3222096,-0.30310383,-0.38298726,-0.13829851,-0.8988491,-0.18846807,-0.16579027,-0.38371837,-0.3325596,-0.1344003,-0.2158843,-0.30238652,-0.12881814,-0.28845,-0.26177594,0.06411711,-0.8078394,-0.22929583,0.040422462,-0.39118287,-0.32578495,0.046188153,-0.2535793,-0.31621662,0.0431175,-0.30422097,-0.28641877
YES,0.0,0.0,0.0,-0.25270653,0.023651421,-0.17558151,-0.5250119,-0.046652064,-0.29254615,-0.7021751,-0.13706787,-0.39014482,-0.73433334,-0.31611308,-0.46008956,-0.55337447,-0.8310668,-0.16616163,-0.60417426,-0.52492815,-0.3538551,-0.55175674,-0.28819028,-0.47810894,-0.5137846,-0.2500148,-0.55020416,-0.34484553,-0.9386594,-0.16386521,-0.38706437,-0.5460557,-0.334852,-0.3541203,-0.30701706,-0.39638525,-0.3375258,-0.28976217,-0.41517034,-0.122075476,-0.91804236,-0.18878831,-0.14821945,-0.46224102,-0.3434885,-0.1314748,-0.25592998,-0.32825002,-0.13366199,-0.2787301,-0.29347458,0.08756501,-0.82467276,-0.23484726,0.072796725,-0.4474995,-0.33717972,0.06114132,-0.2783048,-0.32860836,0.04184665,-0.28289044,-0.29788724
YES,0.0,0.0,0.0,-0.23972113,0.014146931,-0.17622648,-0.50254416,-0.0643705,-0.29735547,-0.6793847,-0.1529103,-0.4038702,-0.7288583,-0.3201968,-0.48484117,-0.53227085,-0.82817626,-0.15740101,-0.59854406,-0.652467,-0.37161753,-0.57830954,-0.37332112,-0.51469296,-0.54256105,-0.24863456,-0.5918889,-0.32877615,-0.9444078,-0.16301996,-0.37177712,-0.7115186,-0.37343577,-0.36007577,-0.40011597,-0.45216995,-0.33451024,-0.29602775,-0.46648982,-0.1120062,-0.92849606,-0.19933699,-0.12443649,-0.58266634,-0.3807799,-0.11916873,-0.3213727,-0.37565267,-0.11870811,-0.28813055,-0.33566043,0.094042785,-0.8333728,-0.25623202,0.094478056,-0.51224136,-0.36562803,0.07834661,-0.3156443,-0.3575991,0.058619965,-0.29700676,-0.32375368
YES,0.0,0.0,0.0,-0.23908386,0.02391497,-0.1857333,-0.5014328,-0.049758624,-0.31291598,-0.6759915,-0.13909552,-0.42346227,-0.74161047,-0.3068159,-0.50809723,-0.5408151,-0.8185397,-0.17652999,-0.60746455,-0.6522522,-0.40292904,-0.58797854,-0.37384468,-0.552785,-0.55418074,-0.24391574,-0.63319737,-0.3348045,-0.9422876,-0.18057308,-0.37582767,-0.71739846,-0.40452817,-0.36380434,-0.3993852,-0.488241,-0.33657724,-0.2881674,-0.50346667,-0.11442714,-0.92986727,-0.21602194,-0.12273634,-0.5795365,-0.40792632,-0.11639302,-0.3117118,-0.4042854,-0.114217594,-0.27830008,-0.36391333,0.09398071,-0.833804,-0.27272373,0.10146581,-0.4998303,-0.39115345,0.08755099,-0.29923815,-0.38603234,0.06966143,-0.28502947,-0.353002
YES,0.0,0.0,0.0,-0.24630558,0.0128185935,-0.16786283,-0.507547,-0.056836955,-0.28778684,-0.6799195,-0.14397128,-0.3949847,-0.73686266,-0.30873248,-0.4795614,-0.54147214,-0.8170823,-0.15396857,-0.6160334,-0.6665494,-0.36490336,-0.5961325,-0.39384574,-0.51228267,-0.55894333,-0.24166289,-0.5915703,-0.33607417,-0.9418356,-0.16234821,-0.38749626,-0.7314564,-0.36300963,-0.37887305,-0.4158471,-0.4471401,-0.3554668,-0.27516538,-0.46768382,-0.114970446,-0.9291734,-0.19930875,-0.13525581,-0.6103463,-0.37305772,-0.13236064,-0.3456016,-0.37459844,-0.13153692,-0.2775686,-0.34112254,0.09424837,-0.8320441,-0.25547093,0.09221487,-0.52802014,-0.3636984,0.07125741,-0.33211735,-0.35812047,0.047988735,-0.29004025,-0.32631233
YES,0.0,0.0,0.0,-0.2622208,0.03599242,-0.17610921,-0.5400323,-0.024468781,-0.292012,-0.725404,-0.121093646,-0.3867675,-0.7562871,-0.30665883,-0.45299104,-0.590726,-0.80687225,-0.16509072,-0.6354613,-0.4684508,-0.3461737,-0.5704478,-0.23358664,-0.4660244,-0.5257101,-0.20171654,-0.5360113,-0.38032588,-0.9150038,-0.15885417,-0.41411316,-0.49270082,-0.3208279,-0.37465498,-0.2595837,-0.3792281,-0.35585552,-0.24050939,-0.39778608,-0.15729381,-0.8957538,-0.17884019,-0.18246737,-0.42880854,-0.3242667,-0.16128477,-0.23667185,-0.30905288,-0.16329503,-0.2647594,-0.27725786,0.049112182,-0.80337024,-0.21991043,0.030613523,-0.4042442,-0.31727675,0.031060994,-0.2520977,-0.31008306,0.021371853,-0.27422637,-0.2811323
YES,0.0,0.0,0.0,-0.26090884,0.03261136,-0.1631851,-0.53836876,-0.02646109,-0.26981956,-0.7237836,-0.11115903,-0.3584348,-0.76826906,-0.28625235,-0.41975698,-0.5828101,-0.81260836,-0.14479354,-0.6329327,-0.4545576,-0.3147585,-0.5701948,-0.22094657,-0.4276761,-0.52902716,-0.1996275,-0.49319243,-0.37991405,-0.913284,-0.14232571,-0.4194345,-0.4608026,-0.2907881,-0.3752859,-0.2441885,-0.34149978,-0.3540288,-0.24498393,-0.35640386,-0.16254179,-0.8916129,-0.16581282,-0.19648401,-0.40464175,-0.30136016,-0.16664796,-0.22842477,-0.28290832,-0.16064115,-0.27456135,-0.24959199,0.04139034,-0.80201226,-0.20948647,0.014411994,-0.39679176,-0.29800084,0.019386988,-0.25340167,-0.28765175,0.016479446,-0.28562173,-0.25688568
YES,0.0,0.0,0.0,-0.2526784,0.011613202,-0.16542117,-0.5207693,-0.058561217,-0.2759294,-0.698714,-0.14091331,-0.36903223,-0.7403027,-0.3139862,-0.4361016,-0.55182123,-0.8339624,-0.14969465,-0.5965849,-0.5333075,-0.32690006,-0.55915564,-0.30035588,-0.44487122,-0.5363504,-0.2570135,-0.5130258,-0.3454244,-0.93414456,-0.14972626,-0.37962243,-0.53393537,-0.31134167,-0.3573001,-0.29673588,-0.36783653,-0.34874758,-0.27031788,-0.38312203,-0.12655844,-0.9075695,-0.17648016,-0.15376823,-0.44424602,-0.3213369,-0.14041004,-0.25565815,-0.305265,-0.14465818,-0.2870174,-0.27083498,0.076174706,-0.812683,-0.22362877,0.057639856,-0.4215675,-0.31886536,0.051777657,-0.27305195,-0.31106606,0.038461167,-0.29879943,-0.28148848
YES,0.0,0.0,0.0,-0.24797545,0.015755853,-0.1708137,-0.51541924,-0.055112466,-0.28951943,-0.6889819,-0.13963729,-0.393665,-0.71910596,-0.31411746,-0.4706857,-0.5463997,-0.8266155,-0.14894378,-0.6037594,-0.6557501,-0.35202375,-0.56745243,-0.36803067,-0.48702422,-0.52040946,-0.23279266,-0.55967635,-0.33715445,-0.9414494,-0.15323788,-0.37164545,-0.690145,-0.35233626,-0.35816443,-0.37743217,-0.42344916,-0.33530158,-0.27141362,-0.43453535,-0.11811598,-0.92002386,-0.18757172,-0.13747168,-0.5500043,-0.35477194,-0.1356575,-0.3117126,-0.34813243,-0.14041299,-0.29629257,-0.31136253,0.08232144,-0.82298195,-0.24226435,0.07512988,-0.47374052,-0.34248552,0.05863407,-0.2992201,-0.3356972,0.033651307,-0.30236763,-0.30507413
YES,0.0,0.0,0.0,-0.25027764,0.022806017,-0.17153583,-0.51756644,-0.042985674,-0.2914251,-0.6894553,-0.12896338,-0.39578524,-0.7203644,-0.30159438,-0.4727122,-0.5510058,-0.8243978,-0.15792863,-0.6144561,-0.6445881,-0.35997656,-0.58228487,-0.35135227,-0.49497598,-0.5346239,-0.2100924,-0.5685584,-0.3431603,-0.9392769,-0.16092524,-0.37882632,-0.66433877,-0.3581865,-0.36611083,-0.35674587,-0.42966375,-0.34176782,-0.25044763,-0.44306755,-0.123704985,-0.91700834,-0.19297189,-0.14055067,-0.52464586,-0.35503796,-0.1386117,-0.29202148,-0.34747973,-0.14147915,-0.27727976,-0.31299397,0.078326546,-0.81824505,-0.24597093,0.07165976,-0.4557679,-0.3460511,0.058417525,-0.28415287,-0.34119985,0.03700649,-0.28960395,-0.31262937
YES,0.0,0.0,0.0,-0.26269522,0.02537631,-0.16598332,-0.5352117,-0.026588248,-0.28149113,-0.7136023,-0.10568404,-0.37909105,-0.75934094,-0.2799304,-0.450442,-0.5821786,-0.81296784,-0.16787143,-0.6348994,-0.5504359,-0.3508004,-0.5930536,-0.29091015,-0.47494805,-0.5522781,-0.18613638,-0.5448645,-0.3751049,-0.9269824,-0.16730714,-0.41019908,-0.55397934,-0.33079252,-0.38555044,-0.2961579,-0.39240247,-0.3641367,-0.22819428,-0.4104726,-0.15206972,-0.9058778,-0.19166435,-0.17139809,-0.45250472,-0.3312814,-0.1626649,-0.24991612,-0.3175875,-0.16327836,-0.25335297,-0.28647622,0.055184953,-0.8080123,-0.23669696,0.043219402,-0.416968,-0.33139637,0.03184865,-0.25503653,-0.32365555,0.014714805,-0.26055804,-0.29395097
YES,0.0,0.0,0.0,-0.26473933,0.021744555,-0.15536943,-0.5316513,-0.053140048,-0.26137778,-0.7089866,-0.129574,-0.35246852,-0.76233613,-0.26449332,-0.4219615,-0.56966543,-0.82187676,-0.14705774,-0.6197143,-0.5075154,-0.3263276,-0.5826508,-0.2545036,-0.45634475,-0.5460866,-0.1651851,-0.5301424,-0.35391217,-0.92541647,-0.15159316,-0.38648388,-0.5262703,-0.30584705,-0.36350608,-0.282326,-0.3711165,-0.3430046,-0.22209796,-0.3950831,-0.12744284,-0.8982276,-0.1806627,-0.14961253,-0.45761445,-0.3218892,-0.14077659,-0.25483254,-0.3160441,-0.13820586,-0.24198623,-0.28861332,0.083448194,-0.79882824,-0.22861274,0.068346806,-0.44396344,-0.3211685,0.047064032,-0.26531038,-0.3105118,0.025607403,-0.23492023,-0.278266
YES,0.0,0.0,0.0,-0.25768077,0.024088824,-0.17126414,-0.5218457,-0.028884668,-0.289192,-0.6988834,-0.10638291,-0.38864,-0.758691,-0.26806957,-0.4633599,-0.5820786,-0.81313246,-0.17700784,-0.6255609,-0.4674318,-0.36165172,-0.5739847,-0.22999859,-0.4879308,-0.54125875,-0.18171725,-0.5612052,-0.37143517,-0.9191887,-0.17609225,-0.40061063,-0.48194033,-0.3379845,-0.36935058,-0.24634333,-0.4005843,-0.35551223,-0.21583802,-0.42321417,-0.14564314,-0.897354,-0.20007785,-0.16063729,-0.41309652,-0.3491117,-0.14410545,-0.2203677,-0.33851528,-0.14525098,-0.24204904,-0.30859324,0.06334907,-0.8024602,-0.2441409,0.051531505,-0.4062815,-0.34400997,0.04649457,-0.24768779,-0.33617514,0.035944898,-0.25960243,-0.3058312
YES,0.0,0.0,0.0,-0.2615851,0.035694197,-0.16513127,-0.5338572,-0.01781422,-0.2728717,-0.7097957,-0.10658367,-0.35939997,-0.7087841,-0.2733271,-0.41943362,-0.5942664,-0.8042683,-0.1650979,-0.62641037,-0.3846313,-0.31943196,-0.5511273,-0.1753717,-0.42063808,-0.50876504,-0.20388152,-0.48323587,-0.38129094,-0.9040553,-0.15792516,-0.41037694,-0.38976353,-0.28312835,-0.36533388,-0.20512429,-0.32147282,-0.34570858,-0.24802367,-0.33668324,-0.15706152,-0.8787502,-0.1735175,-0.18519554,-0.3471335,-0.29377863,-0.15760472,-0.18969034,-0.26813737,-0.14815846,-0.2564488,-0.23597836,0.048109107,-0.78421324,-0.209469,0.022469219,-0.34628683,-0.2930823,0.02863747,-0.21457778,-0.28124025,0.03176046,-0.2610871,-0.2518792
YES,0.0,0.0,0.0,-0.2657177,0.03551099,-0.1616008,-0.537106,-0.030677557,-0.2640658,-0.7103259,-0.12902094,-0.34593797,-0.7071216,-0.29000318,-0.40137267,-0.58243316,-0.81287867,-0.15447174,-0.6223268,-0.38037202,-0.30655745,-0.544506,-0.16736434,-0.40567693,-0.50080407,-0.20266281,-0.46604875,-0.36869326,-0.9071719,-0.14762181,-0.4089984,-0.3803763,-0.26887053,-0.35748586,-0.19530684,-0.3034901,-0.3331949,-0.2487111,-0.31594095,-0.14671072,-0.87938976,-0.1638275,-0.18667391,-0.34199002,-0.28062886,-0.15312602,-0.18364729,-0.2515431,-0.13719404,-0.25412655,-0.21661803,0.05578134,-0.7839901,-0.20035718,0.02139147,-0.34796286,-0.2793169,0.029836262,-0.21554896,-0.2640542,0.038996547,-0.26093844,-0.23213756
YES,0.0,0.0,0.0,-0.2602333,0.042533487,-0.17485051,-0.5399219,-0.016036553,-0.28680655,-0.72234195,-0.10793154,-0.37590644,-0.7141023,-0.28134015,-0.4363105,-0.5916653,-0.80618376,-0.17052369,-0.6276437,-0.37617716,-0.32968047,-0.55083466,-0.16645564,-0.42861417,-0.5178295,-0.22498685,-0.48972732,-0.37727782,-0.90705454,-0.16055754,-0.41139606,-0.364283,-0.29517707,-0.35876817,-0.17749587,-0.33094367,-0.34201136,-0.25399873,-0.34166566,-0.15050408,-0.883447,-0.17523842,-0.18582912,-0.33641177,-0.302813,-0.1537976,-0.1733698,-0.27181172,-0.1451588,-0.25677118,-0.23408757,0.05945407,-0.7938457,-0.21105412,0.027869841,-0.34435055,-0.29651397,0.036651075,-0.21098508,-0.28272486,0.043132182,-0.26843125,-0.25137118
YES,0.0,0.0,0.0,-0.26667178,0.024093198,-0.16616535,-0.53962195,-0.047512166,-0.27549377,-0.7161174,-0.14330982,-0.36300656,-0.7274348,-0.30966184,-0.42401284,-0.5696445,-0.8218913,-0.17527975,-0.60736054,-0.37147152,-0.33235854,-0.5371057,-0.16210128,-0.4335251,-0.505153,-0.20370123,-0.49596858,-0.360685,-0.9087653,-0.16809562,-0.3945455,-0.36459097,-0.29683736,-0.35209772,-0.17881377,-0.3335821,-0.3372989,-0.22548372,-0.34798393,-0.14229801,-0.8786828,-0.18331416,-0.18123618,-0.33480692,-0.30605942,-0.15372522,-0.17223476,-0.2765119,-0.14260022,-0.23254848,-0.2414442,0.059468124,-0.785527,-0.21913277,0.028366689,-0.3623663,-0.30335692,0.029448068,-0.22096702,-0.2879211,0.03327072,-0.2501221,-0.2555617
YES,0.0,0.0,0.0,-0.27736786,0.031412736,-0.15130521,-0.55720663,-0.03357192,-0.24860749,-0.735611,-0.13119397,-0.3271193,-0.775037,-0.29129913,-0.37957704,-0.6036452,-0.797253,-0.15767083,-0.6367033,-0.39321592,-0.30578724,-0.565122,-0.16458966,-0.39948735,-0.525895,-0.15183756,-0.4557835,-0.39406267,-0.8949384,-0.15708977,-0.42427933,-0.39785683,-0.2799987,-0.37968978,-0.18682186,-0.31855777,-0.35767525,-0.19482432,-0.33281028,-0.17059499,-0.873773,-0.17706272,-0.20026629,-0.3562309,-0.29480636,-0.1736608,-0.1745852,-0.2692537,-0.16265847,-0.21532094,-0.2368306,0.039044723,-0.7835352,-0.21605508,0.01119004,-0.3711755,-0.2984493,0.011670359,-0.21976784,-0.28224346,0.012968842,-0.23998287,-0.24897414
YES,0.0,0.0,0.0,-0.2668341,0.020223202,-0.15096919,-0.5399431,-0.053522557,-0.24905495,-0.7154939,-0.14913712,-0.32971957,-0.73426145,-0.30609465,-0.38711613,-0.5812298,-0.81373954,-0.14743882,-0.6171375,-0.43006378,-0.29640466,-0.5572993,-0.20272997,-0.39700386,-0.5197388,-0.17151937,-0.45700702,-0.37125704,-0.91487044,-0.14624201,-0.3966052,-0.4509005,-0.26472044,-0.35762173,-0.24808522,-0.30492845,-0.33695197,-0.23941518,-0.32171577,-0.14661776,-0.89446175,-0.16677311,-0.16932438,-0.40133843,-0.27991587,-0.14353627,-0.23324744,-0.25759375,-0.13160117,-0.26675677,-0.2276878,0.06379794,-0.8052831,-0.20644772,0.03889679,-0.4156969,-0.28113604,0.035353523,-0.26649198,-0.2637533,0.033624656,-0.27418795,-0.23137926
YES,0.0,0.0,0.0,-0.27346134,0.043798268,-0.16663791,-0.56027937,-0.010036657,-0.2751039,-0.7485407,-0.10224505,-0.36207613,-0.7803759,-0.2705655,-0.42187068,-0.61589926,-0.78782505,-0.170588,-0.6470489,-0.39607236,-0.3233843,-0.5811127,-0.18255559,-0.41693577,-0.5458051,-0.18874611,-0.4743114,-0.40234998,-0.8966432,-0.16585143,-0.42071027,-0.41062936,-0.2955013,-0.38164344,-0.20580286,-0.3348157,-0.36838675,-0.23683938,-0.35036927,-0.17309546,-0.88035697,-0.18349542,-0.19340935,-0.36995575,-0.31148183,-0.16868293,-0.19077943,-0.2883555,-0.16304314,-0.24918404,-0.25758618,0.03902489,-0.79290336,-0.22069257,0.021270404,-0.3715213,-0.31072098,0.025032882,-0.22097881,-0.2990814,0.0230279,-0.2548114,-0.27010077
YES,0.0,0.0,0.0,-0.26752964,0.00602755,-0.14847194,-0.54175997,-0.075746216,-0.24435036,-0.7186462,-0.17225511,-0.32247016,-0.7362977,-0.31663445,-0.3776185,-0.56762654,-0.8232861,-0.15016052,-0.6042706,-0.44883016,-0.29130158,-0.5480669,-0.2126821,-0.38264492,-0.5145882,-0.17721313,-0.4367264,-0.35682106,-0.9202718,-0.14829937,-0.3868959,-0.45679268,-0.25856668,-0.3586636,-0.23800795,-0.29503304,-0.34556895,-0.22985306,-0.31174958,-0.1354821,-0.8955934,-0.16683865,-0.16085126,-0.4226889,-0.2812315,-0.14773135,-0.22828269,-0.2607606,-0.14133286,-0.23476958,-0.23129901,0.07285669,-0.80457467,-0.20315015,0.05365895,-0.45596918,-0.28429073,0.034584787,-0.27733293,-0.26768595,0.019916397,-0.24182834,-0.23451927
