label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
GOOD,0.0,0.0,0.0,-0.045156863,-0.25802472,0.006525316,-0.15179797,-0.56463283,-0.033256423,-0.17974369,-0.8018986,-0.07453002,-0.1401623,-0.99012864,-0.116709106,-0.19038127,-0.6183713,-0.1420734,-0.48833203,-0.5748136,-0.2180262,-0.41861412,-0.488566,-0.2402106,-0.32404333,-0.49009487,-0.24797356,-0.19328173,-0.45359054,-0.18142271,-0.5157383,-0.3981153,-0.23973851,-0.42591742,-0.34058288,-0.21472472,-0.3294593,-0.34116507,-0.20312852,-0.20723367,-0.26824284,-0.21732558,-0.49725094,-0.24260618,-0.2703185,-0.40678754,-0.19188206,-0.21637167,-0.30897194,-0.18447459,-0.18195112,-0.22650334,-0.08362152,-0.25000608,-0.45701674,-0.09183005,-0.2935429,-0.37759683,-0.058938425,-0.26131552,-0.28504774,-0.05228762,-0.2341107
GOOD,0.0,0.0,0.0,-0.053237576,-0.25644806,0.0028608537,-0.16348164,-0.5635614,-0.037061073,-0.19446442,-0.7985442,-0.078030095,-0.1569379,-0.98760843,-0.11883532,-0.2154415,-0.621698,-0.13468744,-0.50597376,-0.5619971,-0.21045226,-0.4316174,-0.4735449,-0.23212384,-0.3357226,-0.48499846,-0.239585,-0.22180504,-0.4607574,-0.17297733,-0.5328896,-0.39662156,-0.23138419,-0.44343296,-0.33307818,-0.20619161,-0.34996217,-0.3370848,-0.19310525,-0.23722753,-0.2759087,-0.20911792,-0.51662034,-0.23804179,-0.2617275,-0.42528373,-0.18376045,-0.20716082,-0.32859626,-0.17899406,-0.17179886,-0.2553917,-0.08949797,-0.24271788,-0.47537172,-0.087108366,-0.28436264,-0.39423344,-0.053170774,-0.25112587,-0.30380738,-0.051539727,-0.22254103
GOOD,0.0,0.0,0.0,-0.053851385,-0.26397043,0.008124182,-0.171805,-0.5655957,-0.030313013,-0.20673554,-0.7965867,-0.07349678,-0.16754031,-0.9858653,-0.11881375,-0.22833942,-0.6223022,-0.123550914,-0.52553123,-0.56546503,-0.19942164,-0.448911,-0.48062775,-0.22625183,-0.34869635,-0.49292555,-0.23756465,-0.2348772,-0.45450777,-0.16624294,-0.5488313,-0.39575055,-0.22518617,-0.46065372,-0.33945015,-0.20508474,-0.3605399,-0.34647518,-0.1950789,-0.24817386,-0.26258588,-0.20642886,-0.5357815,-0.23371941,-0.2575999,-0.44549978,-0.18514344,-0.20283179,-0.34246522,-0.18295185,-0.16656233,-0.26231942,-0.068990305,-0.24436665,-0.4903505,-0.07198116,-0.28454408,-0.41101786,-0.04698639,-0.24858922,-0.3137993,-0.046140566,-0.21729712
GOOD,0.0,0.0,0.0,-0.05879616,-0.2676243,0.008437299,-0.17334044,-0.5641085,-0.030927641,-0.20436822,-0.7954792,-0.07386743,-0.17378427,-0.9847837,-0.1203745,-0.22890624,-0.59966755,-0.13785547,-0.5282496,-0.54907703,-0.20904045,-0.45434913,-0.47177628,-0.2316633,-0.35572135,-0.48068127,-0.24066576,-0.23497437,-0.42909512,-0.17896691,-0.5485453,-0.37949616,-0.23246248,-0.46259886,-0.32989514,-0.2099383,-0.36140716,-0.3342132,-0.20031543,-0.2461267,-0.23858872,-0.21565966,-0.5324078,-0.21699996,-0.261961,-0.44505453,-0.1749194,-0.20718472,-0.34200495,-0.17056523,-0.1728377,-0.2585073,-0.045879412,-0.24962822,-0.483156,-0.052908834,-0.2877277,-0.40618825,-0.033321533,-0.25116894,-0.31020668,-0.031872354,-0.22071923
GOOD,0.0,0.0,0.0,-0.0673602,-0.2697149,0.0074877734,-0.18556353,-0.56226176,-0.034079276,-0.21632369,-0.793396,-0.07880821,-0.1786169,-0.9839187,-0.1282003,-0.23827943,-0.5907961,-0.14445792,-0.5316255,-0.53211313,-0.21064839,-0.45996404,-0.45683667,-0.2295175,-0.36436093,-0.46890998,-0.23745398,-0.2451102,-0.42087704,-0.18508987,-0.5529919,-0.36640573,-0.23400898,-0.46807593,-0.31466183,-0.2096625,-0.3691123,-0.3188447,-0.20026453,-0.2554766,-0.23057382,-0.22037262,-0.53884023,-0.20484217,-0.2606025,-0.45281908,-0.16487756,-0.2050912,-0.35179234,-0.16116756,-0.1725707,-0.2671525,-0.037657578,-0.25315687,-0.49102303,-0.04088499,-0.2873356,-0.41788864,-0.026868636,-0.25048706,-0.32510436,-0.028544199,-0.22148949
GOOD,0.0,0.0,0.0,-0.068609424,-0.2700485,0.008186236,-0.19064392,-0.56428397,-0.033398964,-0.22989635,-0.79289347,-0.077445745,-0.19493288,-0.98081654,-0.12548518,-0.25862297,-0.57589066,-0.14282134,-0.54829216,-0.5139292,-0.20817629,-0.4719174,-0.45047787,-0.2281611,-0.3741307,-0.462456,-0.2361561,-0.26692876,-0.39658716,-0.18187158,-0.5726225,-0.34461725,-0.23084956,-0.4823901,-0.3018225,-0.20790502,-0.37827715,-0.30618262,-0.19801825,-0.27419862,-0.20524882,-0.21480922,-0.55382884,-0.18303151,-0.25439814,-0.46556878,-0.15149893,-0.19907789,-0.36203018,-0.15079303,-0.16532956,-0.28087857,-0.016796323,-0.24513547,-0.49571502,-0.023921661,-0.2778076,-0.41965014,-0.01376818,-0.23967652,-0.32778642,-0.015203144,-0.2089311
GOOD,0.0,0.0,0.0,-0.09562383,-0.28200626,0.030944325,-0.2110966,-0.56153816,-0.030622948,-0.24636273,-0.7835875,-0.08906523,-0.21373035,-0.9768927,-0.15113686,-0.27643657,-0.55802643,-0.24421138,-0.5619417,-0.46757215,-0.26590076,-0.48146474,-0.38826203,-0.2163073,-0.39406118,-0.4082563,-0.18480885,-0.271049,-0.38682365,-0.29319295,-0.5712862,-0.30253118,-0.31194812,-0.47641367,-0.2520841,-0.23767643,-0.3771357,-0.26448825,-0.20465444,-0.27413493,-0.19752574,-0.32145014,-0.53228766,-0.14544447,-0.31427094,-0.43678296,-0.111100726,-0.22036476,-0.34187898,-0.12323066,-0.1829623,-0.27551922,-0.016222045,-0.34418848,-0.4820303,-0.0070640408,-0.34345466,-0.3995014,0.009717682,-0.28430143,-0.31147337,0.0075373617,-0.25210834
GOOD,0.0,0.0,0.0,-0.07076427,-0.26121694,0.019389363,-0.19464609,-0.5455645,-0.040814344,-0.24154297,-0.7819584,-0.09735884,-0.21144243,-0.9773905,-0.1563737,-0.275332,-0.5267881,-0.2345119,-0.5448429,-0.44372636,-0.2708654,-0.46678743,-0.3851921,-0.23109606,-0.38170755,-0.40279832,-0.20072971,-0.27103347,-0.35695323,-0.27566853,-0.5621429,-0.26866913,-0.30530456,-0.46663496,-0.23388842,-0.23609005,-0.37095538,-0.25012827,-0.20059106,-0.2740766,-0.17125726,-0.300659,-0.5314607,-0.118437916,-0.31422496,-0.43376437,-0.09472236,-0.23679732,-0.33350265,-0.104400754,-0.20232446,-0.28025922,0.003620874,-0.3199461,-0.4749093,0.01763144,-0.33353117,-0.38814425,0.026139472,-0.2897386,-0.30021128,0.019396225,-0.265145
GOOD,0.0,0.0,0.0,-0.07107438,-0.26200622,0.006514951,-0.20228338,-0.5502323,-0.0434175,-0.2493311,-0.7847757,-0.090925045,-0.22410807,-0.9745643,-0.14040981,-0.2782484,-0.5344607,-0.1919544,-0.55112636,-0.449138,-0.24176322,-0.4750468,-0.39280567,-0.22992639,-0.38587728,-0.41167906,-0.21726114,-0.27406588,-0.353462,-0.22936244,-0.5696261,-0.27597192,-0.27323318,-0.47818136,-0.24597034,-0.23104955,-0.37861714,-0.26336047,-0.20900032,-0.2752611,-0.16422974,-0.2558765,-0.54084456,-0.117215835,-0.2877046,-0.4456148,-0.098680295,-0.22310129,-0.34632277,-0.1117255,-0.18789667,-0.2785007,0.017830372,-0.27872673,-0.48264697,0.01947417,-0.3060521,-0.39742756,0.026005266,-0.26465404,-0.3080367,0.018288638,-0.23512012
GOOD,0.0,0.0,0.0,-0.07339147,-0.25975627,0.008542354,-0.20586792,-0.5466103,-0.036675215,-0.24960984,-0.7849351,-0.08098171,-0.22430517,-0.97451895,-0.12693417,-0.28524444,-0.54081017,-0.17002162,-0.54752076,-0.4528618,-0.22485568,-0.46676743,-0.39391917,-0.22326665,-0.378948,-0.42003196,-0.21729171,-0.28202435,-0.36501777,-0.20766193,-0.5674044,-0.2892507,-0.2524137,-0.47604948,-0.25540775,-0.2154806,-0.3806269,-0.2758133,-0.19584586,-0.28333813,-0.17801094,-0.23657024,-0.5413479,-0.1333014,-0.27083257,-0.44549417,-0.11190792,-0.2099316,-0.3479459,-0.12800677,-0.17512976,-0.28577527,0.0031022541,-0.26203474,-0.4803798,0.0037786623,-0.28990766,-0.39569852,0.013942799,-0.25026336,-0.3096401,0.0043461616,-0.22073063
GOOD,0.0,0.0,0.0,-0.07142841,-0.2612436,0.004293052,-0.20044264,-0.546289,-0.043036602,-0.24242471,-0.7821638,-0.09027045,-0.2185138,-0.97583383,-0.1390356,-0.28302813,-0.54991484,-0.16284454,-0.55051655,-0.46325034,-0.22612351,-0.46897632,-0.4037238,-0.23290007,-0.3777063,-0.42867044,-0.23088327,-0.2837479,-0.37585485,-0.20001015,-0.5684818,-0.29681477,-0.25274563,-0.47581145,-0.25998908,-0.22166169,-0.3782558,-0.28064445,-0.20367077,-0.2864387,-0.1902697,-0.23032162,-0.54162174,-0.14034528,-0.27176413,-0.44671434,-0.116330154,-0.21337639,-0.34948444,-0.13395631,-0.17751183,-0.28864124,-0.009218409,-0.2577322,-0.4855702,-0.0012817334,-0.28959352,-0.39769545,0.011652169,-0.24978474,-0.30820793,0.0017447757,-0.21821146
GOOD,0.0,0.0,0.0,-0.06633463,-0.25921595,0.004759236,-0.1986588,-0.54591244,-0.039813258,-0.24057575,-0.7834829,-0.08548631,-0.21604303,-0.97638386,-0.13353166,-0.27690205,-0.55292726,-0.14716288,-0.547974,-0.4667586,-0.2176018,-0.46787408,-0.40455073,-0.23491475,-0.37465295,-0.43155995,-0.23881367,-0.27789772,-0.3827228,-0.18292966,-0.5643221,-0.30009347,-0.23784934,-0.473452,-0.26146638,-0.2117617,-0.37621278,-0.2839055,-0.19610377,-0.28214738,-0.1972502,-0.21361713,-0.53748584,-0.14216359,-0.25808877,-0.44410038,-0.11586649,-0.20430034,-0.34801504,-0.1352078,-0.16951971,-0.28755918,-0.013301323,-0.24139747,-0.48844892,6.334768e-05,-0.2741937,-0.39877045,0.01382373,-0.23613736,-0.30606595,0.0027214163,-0.20460348
GOOD,0.0,0.0,0.0,-0.06754088,-0.25605202,0.0053633414,-0.19652829,-0.54602367,-0.03899031,-0.23800503,-0.7840586,-0.08394465,-0.21435471,-0.97675586,-0.1308473,-0.2697848,-0.56218773,-0.1535793,-0.5468648,-0.4822816,-0.22304948,-0.4653174,-0.41117904,-0.23761608,-0.36982653,-0.43323278,-0.24017939,-0.2697872,-0.3969034,-0.1897799,-0.56193346,-0.31697455,-0.24309273,-0.47152022,-0.26982933,-0.21381567,-0.374198,-0.2902129,-0.19734214,-0.27415085,-0.21396223,-0.22053666,-0.5358266,-0.15934815,-0.26305234,-0.44484955,-0.12514019,-0.2064938,-0.34708676,-0.14107195,-0.17135327,-0.27999637,-0.031619173,-0.24832848,-0.48611537,-0.01813824,-0.28039744,-0.4009346,0.00089290336,-0.24165824,-0.3082281,-0.007843021,-0.2105341
GOOD,0.0,0.0,0.0,-0.06084011,-0.2647513,0.005691612,-0.187262,-0.5628986,-0.04155442,-0.22463313,-0.7977937,-0.088442184,-0.19340093,-0.98111975,-0.13783507,-0.23777424,-0.56574893,-0.17894523,-0.5319251,-0.5140004,-0.25260457,-0.45715806,-0.44618046,-0.27145508,-0.3644068,-0.45718536,-0.27828124,-0.2415606,-0.3875324,-0.21610665,-0.5490136,-0.34380272,-0.2753774,-0.46587175,-0.2929824,-0.24820456,-0.36388552,-0.30078557,-0.2350126,-0.25447658,-0.20239846,-0.24569097,-0.5275815,-0.18411598,-0.29127553,-0.44479552,-0.14614607,-0.23121607,-0.34358805,-0.1497991,-0.19440584,-0.27137107,-0.022817152,-0.2723554,-0.48010615,-0.034423795,-0.30803296,-0.40129524,-0.011255141,-0.26751098,-0.30893162,-0.007187232,-0.23609611
GOOD,0.0,0.0,0.0,-0.06279749,-0.26371026,0.014353322,-0.18804008,-0.5588701,-0.031576704,-0.22911623,-0.7892346,-0.07908979,-0.19808903,-0.98018396,-0.12868589,-0.22737134,-0.5790045,-0.17331696,-0.5290498,-0.5248379,-0.2461072,-0.44918403,-0.45470613,-0.25844374,-0.35196725,-0.46398845,-0.2587619,-0.22970742,-0.4011174,-0.21559641,-0.54735434,-0.3585276,-0.2724949,-0.45966503,-0.31105584,-0.23952936,-0.35885575,-0.31757563,-0.22238585,-0.24253604,-0.2139912,-0.24987242,-0.5237387,-0.19492176,-0.29297504,-0.43640485,-0.1570039,-0.23083232,-0.33526868,-0.15873498,-0.1939006,-0.26045012,-0.03392442,-0.2801283,-0.47756273,-0.047117576,-0.3124046,-0.3972848,-0.025838178,-0.27089465,-0.3034982,-0.022440508,-0.239643
GOOD,0.0,0.0,0.0,-0.073461376,-0.2696119,0.01050949,-0.20104164,-0.5580432,-0.029470863,-0.24271001,-0.7825671,-0.07427743,-0.21116863,-0.9774496,-0.12108091,-0.2554979,-0.58368653,-0.12658364,-0.54376143,-0.53200793,-0.2032046,-0.46315667,-0.46696863,-0.22927187,-0.36213094,-0.47801316,-0.23767784,-0.256774,-0.41115084,-0.16719304,-0.55102557,-0.36242265,-0.22465427,-0.46653953,-0.31830946,-0.2060324,-0.36854514,-0.32535765,-0.19612812,-0.2652387,-0.2206232,-0.20428294,-0.52729315,-0.19170702,-0.25216162,-0.44647115,-0.1571441,-0.20257078,-0.34866512,-0.1599408,-0.16947873,-0.27902132,-0.031517975,-0.23831505,-0.4931059,-0.036145367,-0.271782,-0.41493228,-0.02169938,-0.23407702,-0.3199865,-0.022041108,-0.20204815
