label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
STOP,0.0,0.0,0.0,-0.22446416,-0.1380216,-0.010733964,-0.34248707,-0.35459337,-0.028433628,-0.42701855,-0.5177831,-0.06879553,-0.4916226,-0.66637355,-0.09698755,-0.099647276,-0.67169935,0.08105414,-0.19394471,-0.9093169,-0.0004671853,-0.33705285,-0.85136193,-0.06300935,-0.39780912,-0.70778674,-0.09012223,-0.04345369,-0.6966686,0.04211406,-0.17521484,-0.98170316,-0.03533419,-0.34209839,-0.87445426,-0.07632871,-0.39217463,-0.72378826,-0.082295135,-0.007667978,-0.6978603,-0.015134571,-0.16297096,-0.98663086,-0.098033875,-0.3357569,-0.8774304,-0.117621474,-0.3868024,-0.71376944,-0.10445738,-0.012757121,-0.6666166,-0.07594625,-0.17682542,-0.88314235,-0.13646407,-0.32193768,-0.8379998,-0.14375304,-0.38149592,-0.71428084,-0.12976354
STOP,0.0,0.0,0.0,-0.22836444,-0.14692853,-0.011104235,-0.3546206,-0.364613,-0.03267208,-0.4384685,-0.5352602,-0.07621043,-0.48988643,-0.6852802,-0.107347965,-0.08729084,-0.69194925,0.08139128,-0.18928732,-0.91746974,0.003938024,-0.3323176,-0.8705321,-0.057927508,-0.40082303,-0.7399175,-0.08657445,-0.03134412,-0.7118381,0.041986674,-0.17375106,-0.98244256,-0.028295742,-0.33966017,-0.88443583,-0.065952756,-0.3959097,-0.7491036,-0.073152795,0.0022826062,-0.70492154,-0.015661731,-0.15827447,-0.98739517,-0.09266957,-0.32895944,-0.8892876,-0.10683473,-0.38505492,-0.73866564,-0.09314219,-0.009215005,-0.6618992,-0.07737278,-0.17252402,-0.88041645,-0.13612925,-0.31518435,-0.844735,-0.14128044,-0.37678796,-0.7346003,-0.12691836
STOP,0.0,0.0,0.0,-0.23529665,-0.15107687,-0.0031025491,-0.35700276,-0.36334035,-0.020741956,-0.4392813,-0.5281729,-0.061575852,-0.5025115,-0.67199343,-0.09212022,-0.10753395,-0.67102915,0.08415954,-0.21800822,-0.8890177,0.006630664,-0.35304713,-0.8279536,-0.054314006,-0.40463322,-0.689751,-0.08157171,-0.049648974,-0.6955183,0.04050645,-0.20256649,-0.97126746,-0.032863077,-0.36203194,-0.8557476,-0.07074173,-0.3977856,-0.7087908,-0.07629251,-0.014107156,-0.694629,-0.020306423,-0.18391429,-0.9829422,-0.10341141,-0.34592992,-0.8664474,-0.11866434,-0.37893373,-0.7036555,-0.10312284,-0.02569023,-0.66132635,-0.08363005,-0.20597263,-0.87652,-0.14673665,-0.33418232,-0.81978816,-0.15106088,-0.3657648,-0.6941318,-0.13463171
STOP,0.0,0.0,0.0,-0.23010056,-0.16341314,-0.005312311,-0.34646994,-0.36541292,-0.028224492,-0.42545378,-0.529162,-0.07468501,-0.4737403,-0.67933345,-0.11057444,-0.09300739,-0.67502517,0.07536892,-0.20182085,-0.9027867,-0.008214601,-0.3382221,-0.8420004,-0.072292,-0.39909056,-0.7034014,-0.10003181,-0.033504266,-0.6973154,0.033258468,-0.1868078,-0.9782461,-0.042986926,-0.3432688,-0.8618627,-0.08186207,-0.38880312,-0.71615756,-0.08787959,0.0038235288,-0.694634,-0.025789173,-0.17013706,-0.9854204,-0.10687854,-0.3315107,-0.86675495,-0.11923364,-0.3778943,-0.7030074,-0.10184807,-0.005735293,-0.65518475,-0.08784146,-0.1802367,-0.8721142,-0.14532831,-0.3136808,-0.8285985,-0.14672066,-0.36555114,-0.7149869,-0.12871085
STOP,0.0,0.0,0.0,-0.22681955,-0.1654562,-0.009789186,-0.34554467,-0.37179676,-0.034456577,-0.42661187,-0.5344408,-0.08223824,-0.48158124,-0.6891068,-0.12020146,-0.10936406,-0.6846568,0.07321228,-0.2145777,-0.89806485,-0.012109665,-0.34593025,-0.8365267,-0.07926571,-0.40072978,-0.6991841,-0.109896034,-0.047570225,-0.70684767,0.031885773,-0.1928869,-0.97843874,-0.046215903,-0.34809518,-0.8667847,-0.08764034,-0.39006668,-0.7221632,-0.09592892,-0.0028064568,-0.70100665,-0.027036352,-0.16543384,-0.9862209,-0.10987949,-0.32563037,-0.8760916,-0.12436531,-0.36652502,-0.7164956,-0.10893706,-5.1617744e-06,-0.65891755,-0.08945013,-0.1699774,-0.8749604,-0.14781925,-0.30180517,-0.8355696,-0.14997134,-0.34663,-0.72233826,-0.13299163
STOP,0.0,0.0,0.0,-0.22907822,-0.16280374,-0.008246537,-0.34741753,-0.37170336,-0.032391574,-0.4285086,-0.53683126,-0.07897097,-0.484519,-0.6835672,-0.11555881,-0.1035676,-0.68824303,0.06848035,-0.21523207,-0.9042307,-0.014601324,-0.3474806,-0.83794236,-0.07955008,-0.40359023,-0.6990356,-0.10954384,-0.04313897,-0.7092222,0.026423814,-0.19911654,-0.97755635,-0.04880655,-0.3527739,-0.8565621,-0.08731657,-0.39305353,-0.71199226,-0.09455136,-0.0022557792,-0.70024574,-0.03242528,-0.17441688,-0.9846719,-0.11258181,-0.3324049,-0.8658986,-0.12317035,-0.37194565,-0.7065507,-0.106085494,-0.006566208,-0.65190274,-0.09466276,-0.18117522,-0.87105256,-0.15236773,-0.3121386,-0.8270144,-0.15257245,-0.35610104,-0.71389425,-0.1344311
STOP,0.0,0.0,0.0,-0.23050089,-0.16506052,-0.0066802264,-0.35171264,-0.36304975,-0.03268819,-0.43708935,-0.52454585,-0.08227586,-0.49197328,-0.6749898,-0.12262271,-0.11490057,-0.67964953,0.06805199,-0.22834268,-0.90148616,-0.018272549,-0.3577213,-0.8296357,-0.08611467,-0.4117038,-0.6891676,-0.1177948,-0.053125307,-0.69984096,0.023765031,-0.21386872,-0.97648454,-0.056657925,-0.3656062,-0.8509911,-0.10053064,-0.40423203,-0.70049965,-0.11097898,-0.009037358,-0.69363123,-0.037010152,-0.18428235,-0.9828734,-0.121659204,-0.3420377,-0.8546681,-0.13607119,-0.3798746,-0.687425,-0.120432846,-0.008009323,-0.65105784,-0.10066197,-0.1856241,-0.872457,-0.15998875,-0.31440508,-0.8193794,-0.16076027,-0.3546968,-0.6979851,-0.14280431
STOP,0.0,0.0,0.0,-0.22909929,-0.15973452,-0.0029173007,-0.35208827,-0.36303413,-0.028060013,-0.43637294,-0.52970433,-0.078257896,-0.46988392,-0.6824578,-0.118800126,-0.10920227,-0.68235606,0.0766357,-0.21339475,-0.90785974,-0.00780367,-0.34481645,-0.8355743,-0.07290806,-0.40012875,-0.69305694,-0.10241957,-0.04772283,-0.70385426,0.03097294,-0.20141636,-0.9795057,-0.04752579,-0.353734,-0.8500623,-0.08839911,-0.39187294,-0.7027817,-0.095779344,-0.0033434855,-0.7004866,-0.031356215,-0.17849398,-0.9817814,-0.114108175,-0.3337265,-0.8509499,-0.12609512,-0.37038344,-0.68578255,-0.10864909,-0.0011246116,-0.6606975,-0.09638187,-0.1828907,-0.8687954,-0.15392458,-0.30920255,-0.81101084,-0.1532225,-0.3466703,-0.68995947,-0.13393022
STOP,0.0,0.0,0.0,-0.22563381,-0.16779943,-0.005268346,-0.3454308,-0.36596206,-0.033194438,-0.4289134,-0.52321833,-0.085118175,-0.47993013,-0.6781727,-0.12717837,-0.095641,-0.7025939,0.06992416,-0.20595329,-0.9223079,-0.018816264,-0.34187672,-0.8585495,-0.08814036,-0.40480995,-0.71727455,-0.11995983,-0.035160057,-0.7151342,0.025118016,-0.19885877,-0.9800282,-0.057258017,-0.35515678,-0.85972863,-0.102477826,-0.39951926,-0.71088463,-0.11315984,0.0056919274,-0.705326,-0.036355525,-0.17712416,-0.97097504,-0.11826348,-0.33781105,-0.8543349,-0.13377452,-0.38262308,-0.6936421,-0.119882375,0.0054245917,-0.65970784,-0.101044625,-0.17575967,-0.8552534,-0.15734392,-0.305712,-0.8118597,-0.15937863,-0.3523394,-0.70001334,-0.14248314
STOP,0.0,0.0,0.0,-0.23697244,-0.16939595,-0.0062798914,-0.3595108,-0.36180463,-0.032229092,-0.44590858,-0.5246589,-0.08346832,-0.49794224,-0.67719173,-0.12549444,-0.13717414,-0.6838906,0.082861535,-0.23389564,-0.90458673,-0.0030879905,-0.36200666,-0.8372529,-0.072809584,-0.42102745,-0.70300674,-0.10645023,-0.07427906,-0.7047264,0.038003698,-0.22102192,-0.9752688,-0.04528071,-0.37377292,-0.8519892,-0.09516856,-0.41900358,-0.70639074,-0.10908431,-0.024069687,-0.70182663,-0.02460153,-0.18463174,-0.98041916,-0.11108469,-0.34582692,-0.85813904,-0.1329076,-0.39548257,-0.693761,-0.12210377,-0.010129547,-0.66206706,-0.09028719,-0.18068972,-0.86844236,-0.15008318,-0.31421205,-0.82135636,-0.15649354,-0.3676401,-0.7061711,-0.14314167
STOP,0.0,0.0,0.0,-0.22904378,-0.17943376,-0.00059265597,-0.34489033,-0.37448284,-0.023181153,-0.42891866,-0.5354485,-0.07237858,-0.4793541,-0.69318616,-0.1127141,-0.10803312,-0.6947658,0.091780856,-0.20604917,-0.915817,0.0073888437,-0.3426353,-0.849981,-0.06078664,-0.40495476,-0.7150462,-0.09270599,-0.045697886,-0.71269727,0.045781378,-0.19419831,-0.9809623,-0.03538253,-0.35142124,-0.8562128,-0.083667435,-0.39980632,-0.7159143,-0.09605667,0.00057520444,-0.7065977,-0.01779162,-0.16825746,-0.9841188,-0.10206891,-0.33122703,-0.8644226,-0.12099209,-0.3814694,-0.7069593,-0.10778273,0.0062946896,-0.6631222,-0.08401388,-0.1730241,-0.866608,-0.1404398,-0.30805588,-0.8217103,-0.14322218,-0.3597817,-0.71235937,-0.12680829
STOP,0.0,0.0,0.0,-0.2346749,-0.1850478,0.004148824,-0.35556552,-0.3794301,-0.017300583,-0.43990815,-0.543382,-0.0665783,-0.4786521,-0.6944814,-0.10699488,-0.11638752,-0.6948298,0.10306572,-0.21647097,-0.9054852,0.022431137,-0.34990913,-0.8380421,-0.046500046,-0.41220474,-0.70744085,-0.080756776,-0.05309971,-0.7166779,0.053294912,-0.19940543,-0.97991705,-0.024146158,-0.36027214,-0.85705644,-0.073529445,-0.40992677,-0.71697927,-0.08842994,-0.005883216,-0.7116219,-0.014138315,-0.1645254,-0.9840682,-0.09450137,-0.33206433,-0.8662218,-0.114584796,-0.3846826,-0.70905787,-0.104210965,-0.0012806909,-0.6677892,-0.08421146,-0.168874,-0.8729891,-0.13742599,-0.305305,-0.8293933,-0.14031607,-0.35905227,-0.7214245,-0.12567799
STOP,0.0,0.0,0.0,-0.21946678,-0.1703009,-0.0039402544,-0.33919564,-0.36952043,-0.032797337,-0.42565992,-0.53066707,-0.086739756,-0.45829505,-0.6897924,-0.13159445,-0.08576249,-0.69916,0.07310022,-0.19433846,-0.9218098,-0.01436698,-0.3313251,-0.85656285,-0.08305703,-0.39644164,-0.7175087,-0.115666315,-0.023139473,-0.71236,0.027091306,-0.18666974,-0.9824227,-0.054485276,-0.3435861,-0.8553074,-0.100911535,-0.39044344,-0.7109006,-0.11335788,0.021522628,-0.700941,-0.035414964,-0.15812355,-0.9761937,-0.1174557,-0.3194704,-0.85231286,-0.13243607,-0.36945048,-0.69071245,-0.118801884,0.023828296,-0.65152586,-0.10094777,-0.1549633,-0.85566485,-0.15799434,-0.28657034,-0.8115032,-0.16036771,-0.3376478,-0.7032034,-0.14435174
STOP,0.0,0.0,0.0,-0.231391,-0.17609346,-0.009911635,-0.35317078,-0.37277958,-0.03982188,-0.43760687,-0.53845227,-0.09421481,-0.47949463,-0.6932929,-0.13868308,-0.10943414,-0.69046044,0.07512136,-0.20825313,-0.9189554,-0.014478858,-0.34595186,-0.85927224,-0.085636936,-0.41150552,-0.7262374,-0.119464405,-0.046415024,-0.70620745,0.031942658,-0.19750305,-0.9803022,-0.054276392,-0.35996345,-0.8648717,-0.10499587,-0.40966484,-0.72177386,-0.11923295,-5.5610195e-05,-0.7016805,-0.02898678,-0.1683114,-0.9684183,-0.11565023,-0.33600822,-0.85474783,-0.13828841,-0.38873047,-0.69614,-0.1283641,0.0072395736,-0.6632045,-0.09324284,-0.16471992,-0.86231095,-0.15153137,-0.29824385,-0.8210223,-0.15785679,-0.35043833,-0.7101205,-0.14461192
STOP,0.0,0.0,0.0,-0.22952151,-0.16780625,-0.008994213,-0.35314965,-0.36549026,-0.038234487,-0.4381692,-0.5296681,-0.09145287,-0.47911465,-0.6877588,-0.13531634,-0.10536056,-0.68956953,0.06873843,-0.21137659,-0.9160722,-0.022112407,-0.3520791,-0.8509202,-0.09351861,-0.41876987,-0.71433794,-0.12725955,-0.043368973,-0.706605,0.025925627,-0.20348595,-0.9790778,-0.06071407,-0.36538544,-0.85413367,-0.110777006,-0.4132647,-0.7092465,-0.124500975,0.0024018292,-0.70191246,-0.03377925,-0.17288251,-0.97403973,-0.120031215,-0.3379358,-0.8521461,-0.1393387,-0.38758576,-0.6905932,-0.12709565,0.010039202,-0.66115177,-0.09659808,-0.16787021,-0.8598617,-0.15439174,-0.30082646,-0.8127076,-0.15788993,-0.35062638,-0.6995432,-0.14218092
STOP,0.0,0.0,0.0,-0.23098873,-0.16493915,-0.0009004245,-0.35406253,-0.36042094,-0.027699402,-0.4390096,-0.52709746,-0.080604255,-0.48845625,-0.68669033,-0.12402248,-0.115549855,-0.6873772,0.08649235,-0.21970548,-0.9098704,0.001428598,-0.3560442,-0.8526473,-0.067480475,-0.42262822,-0.722459,-0.1004503,-0.0510889,-0.70700413,0.038110655,-0.20888627,-0.97793996,-0.041146424,-0.36978847,-0.8650269,-0.08837966,-0.41931555,-0.72319734,-0.10203233,-0.0040383516,-0.70092434,-0.027746454,-0.17514081,-0.9739667,-0.107780434,-0.34370583,-0.85986763,-0.1257884,-0.39652666,-0.7017359,-0.11489025,0.0029515924,-0.6586124,-0.0966073,-0.17517096,-0.85944724,-0.15183437,-0.3108893,-0.81508076,-0.15591522,-0.36250225,-0.7043003,-0.14196448
STOP,0.0,0.0,0.0,-0.23216198,-0.17507008,0.007051566,-0.3554419,-0.3685573,-0.017469754,-0.4462072,-0.53442556,-0.06877047,-0.48220828,-0.6890478,-0.11105438,-0.0869713,-0.6912931,0.095909245,-0.21019545,-0.9016907,0.015253063,-0.35232773,-0.8451748,-0.05462505,-0.4249551,-0.7189892,-0.08927955,-0.030263308,-0.7110426,0.045408558,-0.20554906,-0.9786468,-0.028916411,-0.3687035,-0.86816496,-0.07918709,-0.42251715,-0.7284769,-0.096689254,0.0066989968,-0.70420676,-0.020964285,-0.18048964,-0.96947896,-0.09565714,-0.34715712,-0.8609677,-0.115844995,-0.40132532,-0.7082972,-0.108241074,-0.0023431678,-0.6601781,-0.089423575,-0.18497379,-0.85608,-0.13905789,-0.31619152,-0.8145099,-0.14149697,-0.36710158,-0.7076135,-0.12759389
STOP,0.0,0.0,0.0,-0.23378794,-0.17669925,0.009811868,-0.3589089,-0.37228078,-0.011771093,-0.4488578,-0.5338345,-0.06121513,-0.4991602,-0.68732107,-0.10244086,-0.100399375,-0.6958194,0.102535404,-0.22217692,-0.90410984,0.021295771,-0.35902968,-0.848232,-0.052295882,-0.43402326,-0.725822,-0.0902975,-0.041783612,-0.7146191,0.04886384,-0.21551429,-0.9765007,-0.028215367,-0.37655964,-0.8684774,-0.08474513,-0.43411902,-0.72384316,-0.10728583,-0.005002269,-0.7086858,-0.020980584,-0.18360443,-0.9760119,-0.09670296,-0.35101664,-0.86746407,-0.12170191,-0.41192034,-0.7119962,-0.11831181,-0.01093089,-0.6679656,-0.093025684,-0.18442985,-0.8679771,-0.14513229,-0.31500718,-0.8254117,-0.15083121,-0.3711967,-0.71698004,-0.13976084
STOP,0.0,0.0,0.0,-0.22866909,-0.1822486,0.00767718,-0.3535954,-0.37788418,-0.018970191,-0.4462294,-0.5412562,-0.073692165,-0.475505,-0.69382924,-0.11930342,-0.090147436,-0.70062083,0.09398118,-0.21071957,-0.91376907,0.009250757,-0.34982342,-0.8577217,-0.06256247,-0.42340827,-0.72819614,-0.09827362,-0.029568193,-0.71683747,0.04124056,-0.20612334,-0.97852594,-0.03705696,-0.3683919,-0.8599813,-0.0888291,-0.42188394,-0.7164907,-0.10744053,0.010622851,-0.7082193,-0.02789505,-0.17311084,-0.97640395,-0.10453158,-0.34131008,-0.86471283,-0.12531069,-0.39930794,-0.7062931,-0.11860104,0.0031631817,-0.66141313,-0.09944157,-0.17643978,-0.8574476,-0.15167387,-0.30909756,-0.8183798,-0.15705167,-0.3623415,-0.7126014,-0.14551644
STOP,0.0,0.0,0.0,-0.23217107,-0.18425329,0.010766314,-0.35545418,-0.37534449,-0.012745096,-0.44706255,-0.5348255,-0.06472421,-0.5005912,-0.6870729,-0.10866649,-0.09984134,-0.69975764,0.10281815,-0.22654511,-0.9035451,0.020077202,-0.3619079,-0.84620786,-0.054212894,-0.4351787,-0.7200612,-0.092094414,-0.039950125,-0.71691406,0.04865255,-0.22121628,-0.9752248,-0.02882827,-0.3809833,-0.85962665,-0.08454997,-0.4347404,-0.71391493,-0.106499866,-0.00081796007,-0.7093521,-0.021763586,-0.18571554,-0.9737335,-0.09812317,-0.35259217,-0.8614914,-0.12230779,-0.40976253,-0.703503,-0.11816172,-0.0064649666,-0.6659035,-0.094277695,-0.1853475,-0.86189765,-0.14594556,-0.31443954,-0.8154288,-0.15094846,-0.36493215,-0.7030984,-0.13946934
STOP,0.0,0.0,0.0,-0.23411672,-0.18697734,0.0066187796,-0.35743704,-0.37487525,-0.019468747,-0.44945836,-0.5382221,-0.07339643,-0.48198557,-0.68978596,-0.11887537,-0.10037021,-0.69316447,0.094895154,-0.21652733,-0.90988463,0.0114886565,-0.35177094,-0.85190773,-0.061360884,-0.42053416,-0.7259158,-0.0988495,-0.038283248,-0.710521,0.042995527,-0.21036711,-0.97762245,-0.037198897,-0.37028208,-0.8588579,-0.093331575,-0.42015752,-0.71400046,-0.11528657,0.0037014368,-0.7035558,-0.02503102,-0.17405307,-0.9770339,-0.10408759,-0.34094846,-0.8633666,-0.12868209,-0.3955754,-0.70404774,-0.12408966,-0.000112602735,-0.66056514,-0.09505388,-0.1787039,-0.8642391,-0.14770354,-0.31077027,-0.8212048,-0.15301704,-0.36209592,-0.71048576,-0.14162052
