label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
BAD,0.0,0.0,0.0,0.00090686505,0.25692692,-0.11198415,-0.08330433,0.5345165,-0.17924917,-0.18255906,0.77002084,-0.24272102,-0.2534568,0.96734667,-0.29139253,-0.37546661,0.4431686,-0.06917493,-0.4694953,0.4071969,-0.16803974,-0.34437975,0.31135926,-0.22946393,-0.25003794,0.27905598,-0.2588779,-0.43552786,0.25910926,-0.0598691,-0.5305224,0.24226527,-0.15940262,-0.37485516,0.16362692,-0.19948721,-0.27048272,0.15918882,-0.21137503,-0.47356144,0.085135154,-0.06753238,-0.5846134,0.07280659,-0.17116696,-0.4323227,0.026479067,-0.1605171,-0.3194559,0.036734086,-0.13020495,-0.48945415,-0.07440059,-0.083913825,-0.6211952,-0.06886217,-0.1495442,-0.5118714,-0.08974189,-0.12694046,-0.41348246,-0.07593711,-0.09455264
BAD,0.0,0.0,0.0,-0.007886519,0.24506426,-0.107566014,-0.094848305,0.5221846,-0.17247337,-0.1850695,0.7677202,-0.23313984,-0.25457937,0.96705186,-0.27750397,-0.3674898,0.41030255,-0.07885298,-0.46141768,0.3987355,-0.17162111,-0.3250608,0.30019042,-0.22106622,-0.23283477,0.26633576,-0.24444497,-0.42946416,0.22697444,-0.07031432,-0.5228447,0.22896434,-0.1680253,-0.3584714,0.14768825,-0.19899781,-0.25975037,0.14095724,-0.20713016,-0.46977764,0.054188583,-0.07674251,-0.58152837,0.054277886,-0.17726439,-0.42643574,0.0063216607,-0.15702543,-0.3202023,0.014027466,-0.124005795,-0.48866996,-0.10085792,-0.09147635,-0.6195201,-0.09469222,-0.15456322,-0.50258803,-0.11368524,-0.12750857,-0.40490067,-0.10001191,-0.094683014
BAD,0.0,0.0,0.0,0.00059019256,0.25615224,-0.10121789,-0.08883847,0.5338876,-0.16244264,-0.18579495,0.7700738,-0.22166164,-0.2492248,0.9684456,-0.2668561,-0.35291177,0.41099095,-0.070936106,-0.4555773,0.4173187,-0.1632949,-0.32338944,0.3285192,-0.21412668,-0.23147157,0.29117388,-0.23767307,-0.41158652,0.23438121,-0.06493395,-0.5165041,0.2531092,-0.1622686,-0.35366556,0.1756653,-0.19471607,-0.25313646,0.16149831,-0.20208603,-0.45030305,0.066277914,-0.07380643,-0.56784457,0.08418539,-0.17305048,-0.41383466,0.036796488,-0.15521002,-0.3067152,0.037554476,-0.12240377,-0.46869984,-0.088993505,-0.09059919,-0.6066011,-0.07146876,-0.15361683,-0.49338397,-0.09137318,-0.12817265,-0.39529884,-0.083694115,-0.09581031
BAD,0.0,0.0,0.0,-0.014944072,0.26510927,-0.09802657,-0.107544735,0.53762496,-0.15724981,-0.20995899,0.7672787,-0.21549095,-0.28100556,0.9597061,-0.25957686,-0.37761405,0.40044352,-0.059971206,-0.48417923,0.410025,-0.14764804,-0.35307118,0.3253371,-0.19920833,-0.25552374,0.2822201,-0.22370963,-0.43117574,0.22841747,-0.053962916,-0.53725797,0.2513704,-0.14622484,-0.3784454,0.17785817,-0.18053415,-0.2739801,0.15347563,-0.18995026,-0.46265492,0.06222789,-0.06311473,-0.58431435,0.08742839,-0.1603542,-0.43674186,0.04316844,-0.14874075,-0.32567498,0.032948717,-0.119588085,-0.4724321,-0.096516736,-0.079761885,-0.62429976,-0.074295,-0.14448906,-0.5226877,-0.08667009,-0.1236666,-0.42159346,-0.080857106,-0.09363745
BAD,0.0,0.0,0.0,-0.018623032,0.27701187,-0.08807807,-0.127996,0.5438491,-0.13916104,-0.23214357,0.7680833,-0.19502574,-0.3001771,0.95388347,-0.2394168,-0.37026235,0.38421977,-0.034350336,-0.49718198,0.41448578,-0.12959623,-0.38009724,0.34039283,-0.18984939,-0.2838466,0.29790774,-0.21818273,-0.42063212,0.20919965,-0.035482302,-0.5483596,0.23933156,-0.13959782,-0.39273897,0.18403493,-0.18393426,-0.28998232,0.17158993,-0.19646709,-0.4551282,0.038312554,-0.053559143,-0.59162164,0.06564278,-0.15624964,-0.4462904,0.03831734,-0.15004215,-0.33906716,0.0392302,-0.12224198,-0.47112232,-0.1263908,-0.07930091,-0.62578446,-0.10943213,-0.14150296,-0.52926606,-0.11152853,-0.12216615,-0.43607137,-0.102789044,-0.0937655
BAD,0.0,0.0,0.0,-0.037147023,0.27697724,-0.07839819,-0.15127641,0.5365272,-0.125347,-0.26087844,0.7573681,-0.17913446,-0.33192337,0.9433063,-0.22205502,-0.38580734,0.37360123,-0.022049416,-0.52892965,0.41335776,-0.11361405,-0.4179309,0.3444784,-0.17093377,-0.31800905,0.29630882,-0.19540659,-0.43327233,0.20090558,-0.024380285,-0.5691717,0.23876871,-0.12552892,-0.4193732,0.18178703,-0.17172483,-0.3171481,0.16132633,-0.18289863,-0.4619947,0.03080652,-0.042021092,-0.60362935,0.06500753,-0.13933818,-0.4621746,0.035819765,-0.13394853,-0.35606512,0.028291535,-0.10460553,-0.47343054,-0.13109452,-0.06622929,-0.63258064,-0.10883795,-0.12229817,-0.5444693,-0.10897637,-0.09995289,-0.45571902,-0.104197495,-0.06742567
BAD,0.0,0.0,0.0,-0.04057087,0.2800738,-0.076715805,-0.1604759,0.54103637,-0.12089806,-0.27210826,0.75787777,-0.172709,-0.34458932,0.93875355,-0.21298306,-0.39403027,0.37657022,-0.011161372,-0.5390545,0.4147581,-0.09861176,-0.42212158,0.35439235,-0.15367883,-0.3228194,0.3109848,-0.17723744,-0.43904802,0.20572628,-0.013387208,-0.5757437,0.24139704,-0.113850236,-0.4188862,0.19308397,-0.15986489,-0.31672198,0.1762178,-0.16909792,-0.46497825,0.03743925,-0.031309064,-0.6074254,0.070895866,-0.1268689,-0.46243984,0.047571953,-0.12191362,-0.3561804,0.042488474,-0.09176516,-0.4741033,-0.12315005,-0.055808716,-0.6327584,-0.10872401,-0.10963107,-0.544591,-0.1026341,-0.08802033,-0.4562109,-0.09151301,-0.05549931
BAD,0.0,0.0,0.0,-0.042201176,0.27701396,-0.07873783,-0.16414915,0.53385353,-0.12651813,-0.278071,0.7509439,-0.18279056,-0.35554355,0.9346597,-0.22836836,-0.3994562,0.36359403,-0.013398751,-0.5515078,0.40463868,-0.107045315,-0.43766096,0.35198936,-0.16942012,-0.3369988,0.31076384,-0.19668987,-0.44171908,0.19020681,-0.01679745,-0.5827833,0.22229142,-0.12384152,-0.42595193,0.18472405,-0.17594448,-0.31507927,0.17211017,-0.1875921,-0.4648277,0.020299666,-0.03635367,-0.61261266,0.050179042,-0.13712789,-0.46786717,0.035549074,-0.1376836,-0.3543566,0.03347618,-0.109154925,-0.4726553,-0.14233544,-0.062494513,-0.63843614,-0.12951797,-0.12000721,-0.55662024,-0.11693467,-0.10165669,-0.4656598,-0.10025656,-0.07013632
BAD,0.0,0.0,0.0,-0.04879938,0.2718692,-0.080406375,-0.17687304,0.5289666,-0.1303304,-0.2971257,0.74526286,-0.18738484,-0.3788145,0.92547256,-0.23258531,-0.42099464,0.35931274,-0.018933177,-0.5652797,0.39331388,-0.11291896,-0.4422601,0.33624986,-0.17363214,-0.3411506,0.29686108,-0.20033681,-0.45971054,0.18341199,-0.022500249,-0.6020448,0.21513705,-0.12900421,-0.43755117,0.1767603,-0.17757371,-0.32718998,0.16777863,-0.18702011,-0.47889754,0.011485468,-0.04215699,-0.62795496,0.040344656,-0.14277792,-0.48045328,0.024641957,-0.13935356,-0.3679341,0.024992568,-0.10857552,-0.48269373,-0.15147182,-0.0684869,-0.6470207,-0.13888629,-0.1266891,-0.55953807,-0.12714812,-0.106490515,-0.46767652,-0.10944308,-0.073543526
BAD,0.0,0.0,0.0,-0.05172549,0.27739352,-0.079095766,-0.1917021,0.53468174,-0.12530458,-0.31991398,0.74020433,-0.17781106,-0.40853357,0.91274333,-0.21779907,-0.42791894,0.34200093,-0.024166381,-0.5782617,0.38660613,-0.10915463,-0.44856137,0.3322776,-0.1632677,-0.34020263,0.2960119,-0.18744935,-0.46487063,0.16719218,-0.026601048,-0.6079724,0.20150341,-0.12530346,-0.4383357,0.1591751,-0.16861825,-0.3189397,0.1524051,-0.17656335,-0.48279357,-0.0054297787,-0.043705903,-0.6426294,0.03104265,-0.13699022,-0.49498183,0.0048891096,-0.1296617,-0.37596586,0.0019251505,-0.09913034,-0.48362482,-0.16930398,-0.06741502,-0.65240335,-0.15642717,-0.12560548,-0.56557953,-0.1556808,-0.10570333,-0.471805,-0.14380185,-0.07381598
BAD,0.0,0.0,0.0,-0.04346609,0.2663544,-0.08713996,-0.19018404,0.5267422,-0.13780752,-0.32362148,0.7380675,-0.19217384,-0.41473526,0.9099421,-0.23382573,-0.42334473,0.3311356,-0.046650194,-0.5756468,0.3775769,-0.14092968,-0.45126957,0.31186968,-0.19711882,-0.3409422,0.26440963,-0.22029321,-0.46003196,0.15588343,-0.046748344,-0.6063085,0.18998809,-0.15006614,-0.4457688,0.13908723,-0.19187525,-0.3272832,0.12628493,-0.19855873,-0.47670376,-0.01709692,-0.062191196,-0.6372169,0.015937056,-0.15962443,-0.49252412,-0.011108301,-0.15363601,-0.37627304,-0.011741685,-0.12380872,-0.47482598,-0.18368132,-0.084935606,-0.647298,-0.17999353,-0.1483821,-0.56342626,-0.18316273,-0.13255773,-0.46942234,-0.1667109,-0.103351325
BAD,0.0,0.0,0.0,-0.06875252,0.26652426,-0.08245141,-0.23445158,0.51920176,-0.12700953,-0.36688393,0.7246859,-0.17649797,-0.4555791,0.8901953,-0.21302292,-0.45209262,0.32011792,-0.029181283,-0.6053168,0.35338536,-0.12448451,-0.48036563,0.2903882,-0.18389066,-0.36790225,0.2505719,-0.20840798,-0.48484322,0.1462669,-0.029781615,-0.62823194,0.17180821,-0.13408177,-0.47158444,0.12725493,-0.1806552,-0.35861713,0.11857911,-0.18974584,-0.4970382,-0.026085163,-0.046641186,-0.6523469,-0.0027674357,-0.1456147,-0.513912,-0.023669684,-0.14512919,-0.40175572,-0.02306024,-0.11749204,-0.49182108,-0.1876944,-0.07043855,-0.65994155,-0.19431672,-0.13304001,-0.58251756,-0.19430667,-0.11966599,-0.4925219,-0.18070763,-0.09150825
BAD,0.0,0.0,0.0,-0.07436122,0.26467305,-0.08536517,-0.24026231,0.5122363,-0.13428263,-0.37732652,0.7143755,-0.18819478,-0.47347942,0.8808049,-0.2291451,-0.46414334,0.30114263,-0.03349205,-0.6092296,0.32675937,-0.13032165,-0.48159653,0.276438,-0.1911955,-0.36968338,0.24710393,-0.21691152,-0.4885287,0.12211845,-0.033475548,-0.6285782,0.14035875,-0.14203,-0.46496126,0.11010206,-0.19020092,-0.3481507,0.11196855,-0.19988203,-0.49464607,-0.05253642,-0.049516182,-0.6523049,-0.03808071,-0.1527117,-0.5099897,-0.04882932,-0.15241832,-0.3921762,-0.04170482,-0.12375172,-0.4854013,-0.21423702,-0.072453074,-0.6561268,-0.22878705,-0.13850172,-0.5788163,-0.22104314,-0.12578438,-0.48621476,-0.2002412,-0.09699669
BAD,0.0,0.0,0.0,-0.086318776,0.26743722,-0.07979359,-0.25215238,0.51292247,-0.12846333,-0.38870004,0.71175945,-0.18262266,-0.4882435,0.8727074,-0.2241498,-0.4720368,0.2961775,-0.02633665,-0.6117654,0.30641356,-0.12211941,-0.48333228,0.26706755,-0.18442151,-0.3662549,0.24392757,-0.2111415,-0.49236435,0.111277394,-0.028811079,-0.63293636,0.119235024,-0.13399994,-0.47262466,0.100541465,-0.18320513,-0.35310912,0.106017835,-0.19483264,-0.49662492,-0.06693569,-0.04701779,-0.6518672,-0.06555597,-0.14638408,-0.5142073,-0.068057865,-0.146686,-0.39628404,-0.056612745,-0.11989385,-0.4858306,-0.22858092,-0.07163399,-0.6488628,-0.25075507,-0.13362472,-0.5731701,-0.24026325,-0.11934605,-0.48424107,-0.21851104,-0.09067299
BAD,0.0,0.0,0.0,-0.07185252,0.27903217,-0.07790071,-0.23092803,0.52580094,-0.12357975,-0.37047148,0.72047174,-0.1764214,-0.46972984,0.88281024,-0.2175069,-0.44441095,0.30483904,-0.016029092,-0.5941839,0.31642044,-0.10768772,-0.46862978,0.2730706,-0.17001443,-0.35094336,0.25238764,-0.19690165,-0.46761033,0.12296292,-0.018164098,-0.60916317,0.12662673,-0.11904236,-0.4494668,0.10337791,-0.16965365,-0.32713163,0.11792017,-0.18241538,-0.47729263,-0.053093273,-0.036035433,-0.6347197,-0.053411156,-0.13270259,-0.48995405,-0.060690846,-0.13329008,-0.36794576,-0.041353106,-0.10647779,-0.47390068,-0.21612817,-0.060421832,-0.63955426,-0.2401739,-0.12149509,-0.5571765,-0.23457068,-0.10589923,-0.4639953,-0.21055187,-0.07583348
BAD,0.0,0.0,0.0,-0.09557005,0.2667621,-0.0809612,-0.26750475,0.5109872,-0.12605572,-0.41198102,0.704142,-0.17522447,-0.512373,0.858763,-0.21006975,-0.49126405,0.2921772,-0.027208816,-0.62469876,0.2994267,-0.12015035,-0.48664564,0.24741732,-0.17373084,-0.37492785,0.22518009,-0.19440748,-0.51216763,0.10654216,-0.026903355,-0.6327569,0.11077923,-0.12642197,-0.46413434,0.09027091,-0.16540362,-0.36197728,0.106474705,-0.17249973,-0.51366055,-0.072991915,-0.042615917,-0.65113527,-0.07885841,-0.1419858,-0.5001174,-0.07589983,-0.13237956,-0.391566,-0.049850874,-0.10011375,-0.49768683,-0.23670189,-0.06466667,-0.6587552,-0.26432154,-0.1262298,-0.5684265,-0.2446207,-0.10536159,-0.47869933,-0.20848133,-0.072209
BAD,0.0,0.0,0.0,-0.092614554,0.2605448,-0.0813159,-0.27395466,0.5104182,-0.12538868,-0.4217069,0.69832313,-0.17375559,-0.5233427,0.85212225,-0.20806211,-0.488069,0.30599084,-0.011828161,-0.6358555,0.30567852,-0.110166855,-0.5017451,0.272647,-0.17686115,-0.38115826,0.2704051,-0.20591386,-0.5066117,0.12964977,-0.013903661,-0.6452458,0.1264109,-0.11773216,-0.48251483,0.10962684,-0.16527867,-0.36818096,0.1358555,-0.17440723,-0.50772965,-0.042584255,-0.03435095,-0.65793294,-0.051043194,-0.13379635,-0.51235265,-0.056347266,-0.12965804,-0.39756247,-0.028964045,-0.09911138,-0.49406615,-0.20336388,-0.06196429,-0.6467282,-0.22839804,-0.124560416,-0.5573785,-0.21747841,-0.10662933,-0.46949995,-0.18299046,-0.07446325
BAD,0.0,0.0,0.0,-0.10440815,0.25294915,-0.079572104,-0.2952416,0.4953614,-0.11465782,-0.44850048,0.6792351,-0.15633269,-0.5541695,0.83240384,-0.1811523,-0.5562492,0.34467793,0.012340344,-0.67421055,0.31987795,-0.089886,-0.50241756,0.2661778,-0.14996442,-0.39921227,0.26703876,-0.17094927,-0.57973504,0.16056114,0.012841172,-0.68762726,0.13460845,-0.09827551,-0.48077825,0.11085331,-0.13597833,-0.39298436,0.14085819,-0.13211308,-0.5794372,-0.026494315,-0.0069118314,-0.70137525,-0.058418393,-0.121009186,-0.50955373,-0.060312547,-0.10123541,-0.41007778,-0.027619371,-0.052040674,-0.5622521,-0.19941734,-0.03259327,-0.7056609,-0.2467138,-0.09544044,-0.57957405,-0.21936136,-0.061087217,-0.49141744,-0.17207582,-0.011338195
BAD,0.0,0.0,0.0,-0.100462236,0.23920111,-0.093155585,-0.29692203,0.4767672,-0.1400485,-0.44979522,0.6689686,-0.19046476,-0.5507232,0.83468795,-0.22460406,-0.542807,0.28580353,-0.027009616,-0.69477504,0.27580422,-0.13252872,-0.5323168,0.23065811,-0.19124,-0.41118643,0.23169117,-0.21229523,-0.56280005,0.10045905,-0.023639787,-0.69960976,0.09872056,-0.14235277,-0.49051413,0.08353212,-0.18067257,-0.39065626,0.1152915,-0.17860214,-0.558495,-0.08588873,-0.03949756,-0.7168726,-0.09543306,-0.16172871,-0.52879995,-0.08704978,-0.14446309,-0.41517127,-0.055826016,-0.098322116,-0.5419747,-0.2618885,-0.061907668,-0.7052939,-0.30174765,-0.13839048,-0.5865436,-0.26253134,-0.11217347,-0.4892141,-0.2086325,-0.06919905
